m/z;Intensity
251.8077;4.1
251.822;4.4
251.9224;7.5
252.0712;40.6
252.1358;9.6
252.155;29.5
252.2739;4.4
252.5843;4.4
252.6814;6
252.6922;4.9
252.7028;7.8
252.9646;4
253.0025;98.1
253.0392;110.7
253.0709;211.7
253.0898;62.1
253.1078;209.9
253.1444;810.9
253.181;25.5
253.2169;9320.8
253.4191;4.4
253.5304;4.4
253.7375;4.6
253.8858;4
254.0932;8.9
254.2202;1209.1
254.4217;4.8
254.468;4.2
254.8409;6.5
254.9178;13.3
254.9527;4.6
254.9912;106.9
255.0117;62.8
255.0185;105.2
255.0236;52
255.0329;71.4
255.0507;124.5
255.0664;164.3
255.0874;601.8
255.1238;549.8
255.1603;357.9
255.1731;44.3
255.1963;137.5
255.2121;7.1
255.2196;54.1
255.2325;28522.9
255.2915;63.9
255.3329;4.8
255.3497;5.5
255.4102;5.7
255.9723;4.2
255.9878;4.8
256.0461;40.3
256.0942;213.2
256.1549;56.9
256.2358;4484.8
256.2963;4.7
256.4046;4
256.5581;4.3
256.6071;4.4
256.6568;4.5
256.8391;4.5
256.9871;4.7
257.0074;144.5
257.0299;40.9
257.0437;284.3
257.0668;270.1
257.0779;1907.1
257.1025;399.6
257.1144;28.8
257.1393;289.2
257.1508;73.4
257.1754;657.1
257.2126;30.7
257.2395;151.6
257.3318;7.3
257.4031;4.6
257.4453;4.6
257.4607;27.5
257.8632;4.6
258.0813;148.9
258.0981;300.7
258.1828;138.3
258.2129;4.1
258.4793;4.3
258.7847;4.2
258.8254;4.7
258.9439;4.4
258.9858;76.1
259.0224;548.2
259.0455;271.1
259.058;63.5
259.076;592.7
259.0946;38.5
259.1087;5.4
259.1186;232.4
259.1299;452
259.1915;98
259.5248;4.5
259.8244;4.7
259.9314;41.9
260.0152;4.6
260.4786;4.3
260.5845;4.8
260.6441;3.9
260.7089;4.4
260.8254;4.1
260.8508;4.4
261.0016;456.6
261.0246;36.9
261.0465;37.9
261.0609;58.2
261.0664;43.6
261.098;63.2
261.1262;1843.9
261.1487;40.3
261.222;182.6
261.2529;4.3
261.3954;50
261.4102;21.5
261.4893;47
261.768;4.5
261.8265;5.3
261.9577;5
262.1294;31.8
262.222;4.7
262.3673;4.7
262.417;5.4
262.4203;4.8
262.424;4.3
262.559;4.4
263.0414;31.4
263.0805;729.9
263.1076;32.3
263.1233;443.3
263.1669;79.1
263.2367;4.7
263.4163;10.6
263.726;4.4
263.7986;4.5
263.9133;5.3
263.9626;4.5
263.9763;29.1
264.0617;7.2
264.1373;50.6
264.16;724.8
264.5083;4.2
264.6451;4.1
264.8345;5.4
264.8524;5
264.9788;80.2
265.078;168.7
265.1066;33.1
265.1213;259.8
265.1337;118.8
265.1478;28009.3
265.1622;60.4
265.181;157
265.2106;31.7
265.2168;33.1
265.3037;17.3
265.3231;4.5
265.5312;4.4
265.6631;5.5
265.8074;6
265.9618;4.9
266.0257;4.8
266.1513;3140.1
266.176;5.3
266.2964;5
266.5456;5.7
266.661;5.8
267.0068;4.7
267.0181;116.5
267.0466;33.8
267.0861;187.6
267.1057;71.4
267.1232;222.7
267.1339;6.9
267.1436;1099.1
267.1595;365.6
267.1965;280.3
267.2191;5.3
267.2325;933.7
267.2455;4.9
267.2706;59.6
267.2904;4.5
267.5094;5.2
267.6111;4.5
267.6837;4.5
267.6873;5.8
267.6898;5.1
267.7234;4.4
267.7382;4.1
267.7853;18.8
268.147;43
268.1982;5.3
268.2143;4.3
268.2359;24.9
268.2453;4.9
268.7589;4.7
268.8006;4.4
269.0057;44.7
269.0433;55.7
269.0667;50.5
269.0855;83.8
269.1029;338.5
269.1391;548.6
269.1754;36.8
269.2121;638.8
269.2245;4.3
269.2354;4.5
269.248;3291.5
269.2609;145.2
269.2852;2713.2
269.5516;4.8
269.6949;4.6
269.8758;4.4
270.0775;88.5
270.104;4.6
270.1315;13.4
270.1597;4.9
270.206;17.2
270.2158;5.5
270.2513;434.6
270.2885;336.6
270.8718;4
270.976;36.9
271.0224;115.9
271.05;814.6
271.0821;288
271.1181;206.2
271.1312;14.3
271.1549;83.6
271.1911;94.4
271.2277;671.2
271.3459;4.7
271.6008;4.6
271.6696;4.5
271.6963;4.3
271.8631;5.3
271.9607;4.9
272.0535;10.6
272.1136;28.7
272.1993;22
272.8259;4.4
272.8645;4.6
272.914;44.5
273.0018;207.3
273.0611;201
273.0726;184.4
273.0974;120.5
273.1202;7.5
273.134;117.6
273.2003;4.6
273.7778;4.5
274.0366;4.4
274.0572;114.1
274.0846;4.3
274.1569;16.9
274.3218;5
274.5287;4.1
274.8076;4.4
274.9572;4.8
275.0034;29.1
275.0177;215.8
275.0436;19.1
275.0716;308.4
275.104;381.2
275.1131;87.4
275.1647;260.9
275.1965;7.5
275.6124;5.4
276.0202;4.4
276.1236;5.8
276.1379;5.2
276.2088;313.2
276.2289;4.8
276.368;5
276.3965;3.9
276.4558;4.2
276.476;5.1
276.7628;4.4
276.824;6.1
276.9955;5.4
277.0329;1343.4
277.0962;536.1
277.1207;101.4
277.1437;146.9
277.1843;5964.5
277.208;3.8
277.2865;4.2
278.0058;5.3
278.1528;245
278.1878;756.5
278.4784;4.1
278.5296;4.2
278.9524;4.5
278.9944;3201
279.0391;89.1
279.0546;510.9
279.0948;100.5
279.1276;535.7
279.1634;26388.4
279.179;130.5
279.2323;226.7
279.2711;5.3
279.3648;4.6
279.5895;4.8
279.7752;5.3
279.7992;4.6
279.8566;49.3
280.1162;5
280.1668;3119
280.2357;6.8
280.3688;20.4
280.4959;5.1
280.5306;5.2
280.6161;42.1
280.6714;4.2
280.7794;4.7
280.9301;34.5
280.991;36.7
281.0071;50.6
281.0702;331.6
281.1;4.4
281.1094;4.6
281.1217;21.5
281.1441;127.8
281.1592;955.2
281.1762;132.9
281.2116;1089.2
281.2479;1179.6
281.3551;4.6
281.3715;4.9
281.3744;6
281.3784;3.6
281.382;5.3
281.3856;5.1
281.4404;4.6
281.5211;4.7
281.6835;4.5
282.1678;339.6
282.2147;72.5
282.2512;125.2
282.4907;4.4
282.659;34.4
282.7775;4.6
282.9283;19.5
282.9974;5.3
283.0139;68.4
283.0221;57.8
283.0821;48.2
283.1007;177
283.1186;273.8
283.137;145.4
283.1552;111
283.1911;84
283.2274;16.4
283.2638;6505.3
283.2758;21.7
283.3082;4.9
283.3571;4.8
283.4078;4.6
283.682;4.4
283.848;4.3
283.8729;4.4
284.0303;4.8
284.0938;4.5
284.2269;9.6
284.2469;25.5
284.2672;1009.3
284.2847;4.7
284.6102;4.3
284.6251;5
284.793;4.9
284.964;17.7
285.0027;46.8
285.0089;38.3
285.0189;586
285.0382;109.7
285.0604;77.8
285.0748;150.6
285.0982;290.5
285.1164;234.7
285.1261;595
285.1965;4.3
285.2072;168.9
285.2434;689
285.2565;4.2
285.6295;5
285.7585;4.2
285.9043;4.7
286.0919;61.2
286.1088;5.2
286.1308;100.2
286.2144;103.5
286.267;25.9
286.3098;5.8
286.5715;5.1
286.6834;5
287.0196;85.9
287.0578;8.1
287.0773;109.4
287.0876;107.6
287.1146;4.6
287.1251;45.8
287.1505;58.8
287.2227;3179
287.236;4
287.3742;4.9
287.3889;4.4
287.7812;5
288.226;380.3
288.3916;5.3
288.5778;9.4
288.683;5
288.7261;5.1
288.7521;4.8
288.7821;5.3
288.7926;4.2
288.8357;5.2
288.9097;55.5
288.9741;6.5
289.0926;87.9
289.1077;4.7
289.1219;65.4
289.2897;4.5
289.3896;4.3
289.6373;5.1
289.7758;4.4
289.9038;26
289.9136;4.7
290.0054;29
290.2244;482.9
290.2574;5
290.521;4.5
290.8178;4.8
291.0174;72.9
291.0525;41.2
291.0717;45.8
291.0983;134.6
291.1427;350.1
291.1593;1007.9
291.1686;666.7
291.1998;5721.8
291.2647;4.4
291.4476;23.9
291.5625;4.6
291.8562;4.2
291.9856;4.7
291.9961;9.8
292.0333;19.2
292.1023;6
292.1457;4.3
292.1619;14.8
292.1929;4.4
292.2032;765.5
292.3171;4.1
292.4517;4.9
292.6701;4.8
292.6861;10
292.6887;9.2
292.8367;779.4
292.9232;641.5
293.0804;69.1
293.1157;34.5
293.1455;48.8
293.1791;17532.4
293.1943;188.3
293.2122;5
293.4518;15.9
293.8627;5.1
293.9915;4.2
294.0764;4.4
294.0903;5.1
294.1828;2121.4
294.1954;4.4
294.3135;4.3
294.325;5.6
294.3508;4.6
294.6089;4.4
294.8336;719.2
294.9938;4.1
295.0498;65.2
295.059;40.2
295.0944;59.2
295.1371;195.3
295.1553;19
295.1747;584.1
295.1929;5.9
295.2268;17.5
295.264;11.1
295.3615;4.3
295.7162;4.6
295.8272;50.3
295.8783;5.1
296.0306;4.4
296.3029;5.9
296.4004;4.1
296.7313;5.4
296.8145;4.6
296.8319;279.9
296.9321;4.7
297.0304;55.6
297.0474;1913.2
297.0602;49.7
297.0777;100.1
297.1012;23.6
297.1168;174.9
297.1526;43884.4
297.169;374.6
297.2052;4.5
297.2271;56.4
297.2434;539.1
297.279;78.1
297.2983;4.8
297.3154;100.6
297.5252;4.2
297.7997;166.5
298.0453;141.7
298.0799;4.5
298.1127;4.5
298.1561;6528.3
298.2458;14.4
298.3199;5.7
298.4249;4.6
298.6493;5.8
298.6623;40.2
298.7192;20.6
298.7345;60.6
298.7465;56.4
298.7535;48.4
298.7993;6293.2
298.8543;20.2
298.8679;23.4
298.9941;4.6
299.0253;147
299.0433;111.3
299.0546;40.9
299.1135;153.8
299.1486;1593.6
299.1593;226.1
299.1863;4.2
299.2003;13.9
299.2219;23.4
299.2453;5.2
299.2591;477.9
299.3809;4.2
299.4244;20.3
299.4582;8
299.5306;4.8
299.6162;4.5
299.7929;78.8
299.8002;111
299.803;102.7
299.8178;6
299.8213;6.4
299.827;4.1
300.1197;58.9
300.1512;120.8
300.2625;51.7
300.3005;4.2
300.3112;9.4
300.755;4.8
300.7972;5
301.0714;38.4
301.0924;93.2
301.1282;78.2
301.1667;8.4
301.1739;5.4
301.1768;5
301.2082;4.9
301.2393;5.9
301.2827;4.6
301.4839;4.1
301.7435;5
301.818;8.5
301.885;22.9
301.9286;26.3
302.0663;32.7
302.3859;5.3
302.9279;5.2
303.1098;43.9
303.1481;40.9
303.2155;41.8
303.3956;4.9
303.6926;4.3
303.7272;4.9
303.9191;4.8
304.0404;4.2
304.3939;4.2
304.516;4.5
304.6278;4.8
304.7043;5.5
305.0548;250.5
305.0701;53.9
305.1419;5.3
305.2155;4639.7
305.2493;5.9
305.2986;4.3
305.3949;4.4
305.619;4.9
305.9773;4.9
306.0152;5.4
306.2065;75.8
306.2192;722.1
306.5242;4.9
306.5427;4.1
306.5594;4.1
306.6168;4.8
306.9895;353.3
307.0046;4.3
307.0194;5.3
307.0838;4.7
307.0956;79
307.1344;3.7
307.1587;3585.1
307.1947;6187.3
307.2069;120.1
307.291;4.3
307.4522;4.9
307.7531;4.4
308.0757;26.2
308.0879;21.4
308.0982;142.7
308.162;353.5
308.1981;820.2
308.2966;4.8
308.567;4.7
308.5882;8.6
308.8894;45.9
308.9874;4.7
309.1195;41.8
309.1533;1114.2
309.1743;4252.6
309.1908;59.1
309.2066;116
309.2429;16.3
309.3326;5.4
309.5271;4.4
309.5817;28.8
310.0765;5.1
310.156;32.2
310.1727;612.6
310.3589;4.8
310.5125;51.5
310.6916;35.5
310.7419;4.6
310.9193;4.6
310.9293;368.2
310.9496;30
311.088;733.2
311.1332;590.3
311.1401;330.2
311.1505;909.7
311.1679;145047.3
311.1854;3458
311.2221;98.6
311.2473;584.1
311.2603;43.1
311.2952;157.3
311.3313;4.8
311.4074;232
311.4888;12.4
311.7925;4.3
312.0104;42.3
312.1276;4.3
312.1594;169.5
312.1717;23666.9
312.1891;407.7
312.3834;4
312.3973;5.3
312.711;4.5
312.7321;42.7
312.7667;130.3
313.031;54.8
313.0441;186.6
313.0565;8.3
313.0777;232.7
313.129;81.8
313.1479;276.7
313.1643;5585
313.1753;1398.3
313.201;8
313.2381;2238.2
313.2746;1417.1
313.3496;4.6
313.8278;4.2
313.9097;4.4
313.9137;5.6
313.9193;4.8
314.1359;34.4
314.1674;949.1
314.1873;4.5
314.2413;184.3
314.2773;30.4
314.4914;4.7
314.532;4.2
314.8123;18.2
314.8381;5.3
314.8973;4.8
314.9013;4.9
314.9056;4.6
314.9961;25.4
315.0055;5.2
315.019;8.2
315.1194;2805.7
315.1446;54
315.1801;16.2
315.2028;4.6
315.2542;206.8
315.3158;5
315.4492;4.5
315.8181;6
316.0408;7.5
316.1226;235.9
316.3171;4.7
316.3498;4.9
316.4925;4.4
316.5099;4.2
316.6312;4.2
316.7502;4.5
316.7746;5.2
316.8677;4.5
316.8819;47.7
316.9069;660.3
317.0098;4.5
317.0704;81.5
317.0862;48.2
317.1215;41.2
317.1549;27.7
317.2848;9.6
317.4365;44.3
317.7517;4.7
317.878;4.2
317.9485;8.6
318.0087;4.9
318.2035;4.6
318.214;4.7
318.4392;6
318.5002;4.4
318.5233;3.9
318.8174;12.5
318.8783;35.5
318.9041;924.2
319.0582;4.4
319.1403;4.6
319.231;2850.7
319.2643;5.1
319.2863;5.2
319.416;5.1
319.5177;4.3
319.6551;5
319.8374;4.4
319.8672;23.9
319.9503;3.9
320.1048;4.4
320.2218;12.3
320.2345;384.1
320.3073;4.4
320.5023;4.6
320.5807;5.1
320.9012;383.2
320.9177;4.5
320.9287;6.5
320.9427;4.1
320.9898;4.7
321.0786;45.8
321.1086;49.1
321.1407;47.3
321.1743;264.3
321.2103;5562
321.2299;55.7
321.3585;4.5
321.3875;3.9
321.4002;4
321.446;5.3
321.7647;4.7
321.8724;19
321.8855;7.2
322.1445;4.1
322.2137;761.5
322.2965;4.7
322.3086;5.3
322.4731;4.6
322.8993;5.7
323.0129;4.5
323.0892;34.5
323.117;213.1
323.1492;206.7
323.1685;1570.6
323.1898;2823
323.2039;63.3
323.2586;7.4
323.4883;145.4
323.5047;3.9
323.556;32.6
324.1495;39.5
324.1715;121.4
324.1932;137
324.4221;4.8
324.7573;11.9
324.9284;409.4
325.0113;5.5
325.0813;442.7
325.0982;810.4
325.1486;1265.6
325.1649;1259.3
325.1834;169035.8
325.2018;1157.7
325.2374;8
325.2419;8
325.2683;740.8
325.3095;14.4
325.4387;326
325.5053;5
325.5988;4.3
325.7875;4.8
326.0272;10.2
326.0905;62.5
326.0988;59.1
326.1497;84.7
326.1872;29947.2
326.274;5.3
326.576;4.7
326.7997;6.1
326.8909;94.2
326.9355;5.7
326.954;30.9
327.0292;11.4
327.0492;46.8
327.0609;65.6
327.0843;20.4
327.1047;40.6
327.1418;168.3
327.1637;1107.6
327.1799;6598.5
327.1905;2158
327.2174;162.6
327.2368;92.1
327.254;49.6
327.2877;53.2
327.4811;5
327.5342;34.5
328.0367;4.9
328.1258;5.3
328.1514;1169.7
328.166;121.7
328.1829;1164.9
328.8131;85.6
329.0273;53.8
329.0874;96.2
329.1356;207.1
329.1522;867.4
329.1712;5
329.1854;57.2
329.2061;41
329.2338;143.8
329.2786;4.6
329.5525;26.1
330.0441;665.1
330.1456;4.5
330.4815;4.9
330.5355;8.3
330.5974;4.6
330.8098;95.3
330.9381;4.5
331.1317;139.5
331.1484;210.8
331.2998;721.2
331.3712;4.4
331.6642;5.2
331.7838;27.4
331.8454;4.5
332.04;4.4
332.2251;4.4
332.2588;3.8
332.3031;80.2
333.1104;224.3
333.126;5.6
333.2195;187.4
333.2465;19.7
333.2656;4.5
333.4641;4.9
333.4916;4.1
333.696;3.8
333.7037;4.1
333.7522;4.8
334.1176;38.4
334.1725;5
334.2233;37.1
334.236;4.6
334.2515;694.1
334.3097;4.4
334.3605;4.3
334.3834;4.7
334.4942;4.2
334.9132;4.2
335.011;151.6
335.0423;42.4
335.1089;77.8
335.1895;1959.8
335.2293;52.9
335.2356;95.5
335.2811;5.2
335.8361;4.1
336.1937;147.9
336.221;5.3
336.2478;89.9
336.6418;4.5
336.8975;11.8
337.0969;60.1
337.1184;32
337.1395;80.4
337.1842;1960.3
337.2052;4999.8
337.2555;4.5
337.3931;107.4
337.6231;5.9
337.9098;24.1
337.9242;4.5
337.9376;5.2
337.9552;4.8
337.9864;7.4
337.995;6.5
337.9996;4.5
338.1732;57.7
338.1874;279.1
338.2087;673.7
338.3563;4.9
338.4268;4.8
338.5925;4.7
338.8719;4.2
338.9277;323.8
339.0162;4.6
339.0442;43.1
339.0628;59.9
339.0959;369.1
339.1084;651.1
339.1652;1146.6
339.1789;945.4
339.199;150243.9
339.2191;848
339.2281;251.4
339.2394;11
339.2543;114.7
339.2758;15.8
339.2897;618.6
339.3249;19.4
339.4073;4.7
339.4342;4.6
339.4712;155.1
339.8684;4.9
339.924;4.7
339.9543;4.4
340.0181;4.4
340.1533;220
340.1676;114.5
340.2029;26879.2
340.221;47.6
340.2915;39
340.3865;26.7
340.5615;4.6
340.8323;4.6
340.8725;5
340.9838;556.8
341.017;88.9
341.0646;241
341.0895;56.2
341.1423;33.3
341.1597;400.9
341.179;1501.5
341.1957;5415.8
341.2047;2312.3
341.2693;6277.6
341.3031;48.6
341.366;4.9
341.6993;5.4
341.8084;4.4
342.0064;5.1
342.0376;4.9
342.0592;60.7
342.131;50.8
342.1531;29.6
342.1667;41.5
342.1822;177.4
342.1986;1084.9
342.2333;4.6
342.2726;1279.6
342.3555;4.4
342.4559;4.7
342.5662;6
342.7185;4.7
343.1008;25.3
343.1379;70.7
343.1512;385.9
343.1746;36.3
343.2118;181.8
343.3577;4.8
343.4344;5.9
343.4858;4.8
343.526;4.7
343.6539;4.1
343.6807;4.6
343.774;5
343.8532;5
344.0223;5
344.0368;6.8
344.1021;4.7
344.1669;3.8
344.526;5.2
345.0945;208.2
345.1292;161.7
345.1471;2318.9
345.2586;4.9
345.7015;4.8
345.7866;4.1
345.8841;5
346.1119;20.9
346.1505;259.9
346.2226;4.8
346.2701;4.6
346.309;4.2
346.3726;4.7
346.5738;4.1
346.8206;4.1
347.0237;4
347.1281;60.9
347.144;681.5
347.1609;178.7
347.1907;90.5
347.2241;27.6
347.3345;11.1
347.3556;4.6
347.3875;4.5
347.8188;4.1
347.9164;4.3
348.1039;32.3
348.2482;4.3
348.4344;4.5
348.8498;5
349.1418;17.9
349.167;96.4
349.2059;361.2
349.2414;6992
349.4961;4.8
349.5612;5.9
349.9714;5.6
350.0916;64.3
350.2449;1282.9
350.367;5.8
350.5337;4.6
350.5858;4.6
350.8154;4.9
350.9934;4.4
351.1225;141.1
351.1847;371.1
351.1991;31.5
351.2208;2612.7
351.2349;69.6
351.2484;41.7
351.2576;42.9
351.3161;5.5
351.5123;4.4
351.7658;4.6
351.9869;4.7
352.1103;5.1
352.224;328.6
352.2776;5.5
352.5366;42.4
352.7319;7.6
352.9246;4.1
353.0638;32.5
353.1281;54.2
353.132;59
353.1791;1135.8
353.2002;3356.7
353.2152;4844.7
353.3845;5.2
353.4081;4.7
353.4554;7.5
353.4924;4.7
354.1823;144.4
354.2034;689.6
354.2186;898
354.3138;4.8
355.0433;42.8
355.0537;57.9
355.0676;53.9
355.1435;18.7
355.1591;31.6
355.1946;1506
355.2131;182.3
355.25;60.1
355.268;139.4
355.2854;65.6
355.429;5.2
355.8588;5.7
356.0254;4.1
356.1462;411.1
356.1982;185.1
356.4352;4.4
356.4775;5.4
356.7235;6.2
356.9883;4.8
357.0124;12
357.0311;4.8
357.1741;159.6
357.229;104.3
357.2646;114.7
357.5883;4.2
357.7795;5
358.1282;18.5
358.4529;4.5
358.6563;4.3
358.7184;5.2
358.8214;5.3
359.0569;4.4
359.1337;5.4
359.2262;36
359.4154;4.3
359.7092;3.8
359.7162;3.8
359.9149;9
359.9813;7.9
359.9897;4.7
360.3126;4.6
360.4626;4.8
360.754;4.7
360.8132;4.7
360.8701;4.4
360.9692;6.1
360.9766;4.7
360.9833;5.2
361.0099;4.3
361.0803;247.3
361.1415;929.8
361.1787;199.9
361.2417;1385
361.4668;4.2
361.54;5.1
361.5788;5.3
361.6762;9.1
361.7119;4.2
362.0644;4.2
362.1475;149.5
362.2207;4.6
362.2445;172.5
362.2687;18.1
362.2828;558.7
362.2994;8.2
362.3753;4
362.6666;4.5
362.9979;4.5
363.0224;6.1
363.1231;146.9
363.1392;245.9
363.1535;61.3
363.1629;54.9
363.171;59.8
363.1861;52.2
363.2207;2609.8
363.29;32.5
363.3252;3.9
363.579;5.3
363.6569;44.3
363.7228;4.4
363.8305;4.2
364.1285;122.3
364.2238;338
364.2793;54.9
364.3524;18.4
364.4522;5
364.741;4.3
364.7708;4.5
364.8516;4.6
365.0619;9.4
365.0944;44.2
365.1112;4.9
365.1185;5.9
365.1233;4.5
365.1371;41
365.1635;4740.8
365.201;68.9
365.2158;55.8
365.2451;1137.1
365.323;5.1
366.0052;5.1
366.0684;369.6
366.1152;6.2
366.1669;746.4
366.2488;125.9
366.3785;11.1
366.7962;5.2
367.0283;5.3
367.0551;5.1
367.0727;6.5
367.1062;92.8
367.1107;98.1
367.1605;19.6
367.1822;61.6
367.1957;107.9
367.2155;2096
367.2309;622.9
367.2426;292.2
367.2873;55.1
367.3252;4.3
367.3569;370.6
368.0655;572.4
368.0955;4.5
368.219;149.4
368.2339;37.8
368.2825;10.1
368.34;43.1
368.421;4.4
368.494;4.3
369.0285;62
369.069;9.9
369.0938;29
369.1267;19.4
369.1573;61.6
369.1745;146.7
369.2286;53
369.3006;669.8
369.3369;56.7
369.4145;4.5
369.4634;11.4
369.7014;11
369.9848;4.8
370.016;4.9
370.0628;180
370.0938;5.4
370.1618;490.2
370.1997;4.7
370.3042;47.5
370.754;4.5
370.7733;4.5
370.8084;4.3
370.9914;5.3
371.0259;26.6
371.065;1187.3
371.161;35.7
371.1903;85.6
371.2449;119.3
371.2801;65.9
371.6017;5.1
371.6212;4.8
371.7826;5.8
371.8038;4.7
372.065;109.1
372.1396;69.8
372.166;14.9
372.303;299.6
372.5198;17.4
372.5667;5.9
372.591;4.6
372.8074;6
373.0438;37.5
373.0615;85.5
373.0816;171.4
373.1247;103.6
373.2036;55.8
373.7009;6.4
373.7072;5
374.3361;4.2
374.5067;49.6
374.8295;4.6
375.0897;10.4
375.1181;53.1
375.1613;77.9
375.1976;49.4
375.2205;26054
375.2575;30.9
375.2742;14
375.2903;44.4
375.3039;45.4
375.6312;4.1
375.7085;5.1
376.2239;5037.1
376.5823;4.1
376.7824;8.9
376.9185;36.4
376.9607;4.7
377.0688;4.5
377.0845;52.2
377.1357;196.6
377.1725;188.2
377.2016;75.2
377.2175;1099.1
377.2362;46355
377.2769;114.3
377.3419;75.2
378.0299;4
378.2215;108.3
378.2396;8921.8
378.2754;4
378.2803;5.6
378.285;4.9
378.3693;9.3
378.5121;5.1
378.8252;4.2
378.9674;27.6
379.0333;6.1
379.0735;63.6
379.1119;45.6
379.145;46.5
379.1794;45.1
379.2162;442.4
379.2328;1941.2
379.261;5.1
379.2849;4.9
379.3826;4.7
379.4277;4.2
380.0513;4.4
380.0653;4.7
380.0831;22.1
380.1421;4.4
380.2347;169.7
380.3927;30.1
380.4906;4.6
380.679;4.4
380.8937;4.4
381.0581;9.4
381.1313;168.8
381.1605;85.3
381.2313;3285.2
381.2472;474.5
381.3718;59.3
381.8961;4.6
382.0485;16
382.0806;37.2
382.2344;529.2
382.6355;4.7
382.8483;5.2
382.9653;34
383.0568;11.7
383.1036;133.1
383.2283;52.3
383.2672;4.2
383.2816;62.2
383.316;126.4
383.3525;423
383.4598;4.3
383.5722;3.9
383.9824;5.1
383.9942;5
384.0514;5.1
384.0814;4.5
384.2881;5.2
384.3659;4
384.9142;5.3
385.0071;11.2
385.0529;40.7
385.1309;4.4
385.1726;51.9
385.1993;263.6
385.5145;4.7
385.6599;4.7
385.7021;5.3
386.1542;46
386.1663;4.3
386.2464;4.4
386.6228;5.1
387.0027;10.9
387.0687;55.8
387.0944;48.3
387.2383;122.6
387.2568;275.3
387.2778;4.5
387.3012;8.3
388.0107;11.6
388.0886;4.3
388.2984;201.2
388.3234;4.1
388.4054;4.9
388.7618;4.4
388.9526;4.1
389.072;68.3
389.108;4.6
389.1129;6.2
389.1186;4.7
389.1449;4.8
389.1593;4.4
389.2001;616.6
389.2369;72.7
389.2728;3390.9
389.5976;4.6
390.0075;5.2
390.2041;7.4
390.2764;695.9
390.2945;8.7
390.4388;4.4
390.5162;4.7
390.8128;61.8
391.0363;158.8
391.152;219.7
391.1904;12.9
391.2155;4857.8
391.2521;3333.7
391.3175;25.1
391.376;6.1
391.6908;4.9
391.9444;4.7
392.2193;900.9
392.2555;519.3
392.4395;5.1
392.7216;4.7
392.8098;47.9
393.0396;24.5
393.0567;4.5
393.1252;42.8
393.1949;121.7
393.2139;70
393.231;654.7
393.2772;1395.7
393.6516;4.1
393.7794;4.6
393.9421;5.4
394.2198;4.4
394.2346;66.4
394.2806;230.8
394.5291;4.9
394.7016;4.6
394.7461;4.5
394.8964;4.7
394.9382;49.6
395.0141;4.6
395.0867;5
395.1302;973.7
395.1472;93.4
395.1933;622.7
395.2152;110.5
395.2469;1389.1
395.2632;358.6
395.2712;350.5
395.5649;5
395.684;4
395.7105;4
395.835;4.7
395.8546;5.4
395.9722;4.7
396.1326;107.9
396.2507;201.9
396.7102;5.3
396.7357;4.3
396.7681;4.5
396.9348;58.1
397.0836;24.6
397.0882;24.4
397.113;33.7
397.1611;70.8
397.2263;2197.4
397.2948;56
397.3321;228.2
397.369;55.6
397.4087;4.9
397.701;4.8
397.8705;5.7
398.2296;239.1
398.2476;6.2
399.1914;4.7
399.222;46.3
399.2732;67.7
399.3049;4.2
399.3395;4.4
399.3658;5.6
399.4475;4.2
399.8564;4.5
399.9436;33.9
400.0292;388.9
400.073;5
400.1489;4.7
400.3756;5.4
400.4883;6
400.7503;4.6
400.8303;5.5
400.9925;36.7
401.0185;36.6
401.2364;813.6
401.2898;5.1
401.38;3.9
401.3892;3.9
401.4777;4.9
401.5484;4.6
401.8866;4.1
401.9395;4.8
402.0265;658.1
402.2402;47.2
402.399;4.6
402.5148;4.1
402.7855;42.1
402.9899;161.6
403.0086;285.1
403.0303;18.5
403.0533;4.5
403.1367;32.8
403.1817;67.9
403.1916;85.3
403.2119;103.1
403.2253;249.5
403.2519;64027.1
403.2771;293.8
403.3059;8.1
403.3341;178
403.3702;87.2
403.4382;5.5
403.5718;4.3
403.7741;5.2
403.8445;5.2
404.0233;396.6
404.0724;4.7
404.1237;4.6
404.2554;13706.8
404.3223;4.3
404.7561;4.8
404.8631;4.5
404.9133;115
404.9866;107.3
405.0058;567.9
405.1216;27.7
405.1302;124.4
405.1491;427.1
405.1958;451.1
405.2293;367.9
405.2676;129449.6
405.2929;767.1
405.3045;189.3
405.3858;514.4
405.4158;5.4
405.4931;6.2
405.623;93.6
405.9519;4.7
405.9743;16.9
406.0211;38.1
406.0944;5.3
406.1659;4.2
406.1943;4.5
406.235;20.7
406.2709;29121.8
406.3415;48.6
406.6305;4.3
406.6707;4.4
406.8655;5.1
406.9496;5.2
406.9833;10.3
407.0025;530
407.1234;4.2
407.1469;427
407.1705;5.4
407.1901;63
407.2108;127.9
407.2645;5293.9
407.6464;55
407.901;46.4
408.267;1153.7
408.5702;4.7
408.7478;4.5
408.9991;91.2
409.0703;4.2
409.1187;49.2
409.1449;3651.1
409.1617;381.2
409.1922;113.4
409.226;170.1
409.2514;7.4
409.2796;119.7
409.3042;4.2
410.1483;676.8
410.8257;4.1
411.096;4.6
411.1413;136.4
411.1702;39.5
411.2144;417.6
411.2415;1136.6
411.3476;68.1
411.3839;173.2
411.4925;4.6
412.1113;5.2
412.1782;22.6
412.2444;156.4
412.2716;5.5
412.3277;4.4
412.6242;4.8
412.7705;4.7
413.0373;220.4
413.0827;17.6
413.1105;4.5
413.1917;4.6
413.2292;137.6
413.2684;5
