m/z;Intensity
218.9889;15.5
219.0037;665.1
219.0416;23.3
219.0504;61.6
219.1032;19.4
219.136;24
219.1744;18
219.3075;12.9
219.6291;16.4
219.6554;25.5
219.8307;18.2
219.8506;23.2
219.91;7
220.0639;47.1
220.0886;3.7
220.1058;21.6
220.1185;19.5
220.1465;1619.8
220.2883;17.2
220.3358;18.7
220.4355;34
220.4626;22.5
220.5227;17.1
220.5576;18.5
220.5789;21.7
220.871;1075.5
220.9333;21.6
221.0205;33.7
221.0333;148
221.0594;48.5
221.0819;200
221.118;34.5
221.1543;1905.6
221.1662;53.3
221.1744;18.8
221.1907;25.5
221.35;23.6
221.5598;26
221.6286;19.2
221.7608;9
221.7682;18.5
221.8368;16.5
221.9576;21.2
221.9948;24.8
222.0037;16.4
222.0439;10551.8
222.0544;31.5
222.0768;8.6
222.377;18.3
222.4699;7.3
222.5523;53
222.743;25.6
222.7981;2.5
222.8387;11.2
222.8678;275.5
222.9017;24.3
222.9154;137.1
222.9681;310.3
222.9793;19.5
223.0186;23.9
223.0272;35
223.0372;106.3
223.047;41.6
223.0625;52.3
223.0739;130.2
223.0801;14.8
223.0974;533.7
223.1219;27
223.1336;29631.8
223.1633;21.2
223.1886;16.6
223.2066;34.7
223.2538;18
223.3573;17.1
223.4116;16.8
223.5451;18.9
223.5999;12.6
223.7281;22.8
223.814;17.6
223.9018;15.4
223.9575;16.8
223.9848;42.1
224.0113;20.6
224.0455;22.1
224.0867;17.8
224.1371;3266.4
224.1663;27.7
224.1907;23.5
224.2552;17.4
224.343;16.9
224.5386;18
224.6097;13.2
224.6276;21.4
224.7127;20.7
224.7942;20.7
224.819;1498.7
224.9053;40.9
224.9129;33.4
224.9612;33
224.9796;18.3
224.9989;18.5
225.0066;63.2
225.0444;40.3
225.0766;3256.1
225.0877;19812.6
225.1129;858.2
225.1493;6566.1
225.1857;57.2
225.1961;18.8
225.4595;16.4
225.4853;21.7
225.545;14.1
225.623;26.8
225.7496;21.8
225.7833;17.7
225.8109;25.2
225.8906;18.1
226.0176;17
226.0388;20.9
226.0811;35.1
226.091;832.8
226.1082;90.7
226.1194;2585
226.1543;7.7
226.2035;15.7
226.3246;17.3
226.3665;16.8
226.5522;22.3
226.6289;34.4
226.6684;22.5
226.816;2243.1
226.9209;25.6
226.9898;21.7
227.0214;21.6
227.039;37.2
227.0559;305.4
227.0673;42
227.0922;10712.5
227.1035;33484.1
227.1201;39.5
227.1285;4032
227.1651;253.1
227.2014;2789.6
227.5026;23.9
227.642;21.6
227.9162;18
228.0025;30.1
228.05;12.4
228.0875;1204.1
228.0958;219.7
228.1068;2456.9
228.1237;282.4
228.1325;14.4
228.1444;31.8
228.1601;119.6
228.2047;5.4
228.2583;31.8
228.3641;27.1
228.3771;13.9
228.4286;26.6
228.5308;25.6
228.5346;23.7
228.6063;15.3
228.6132;30.1
228.7912;20.8
228.8131;786.9
228.8392;19.2
228.8605;210.6
228.873;12.6
228.9026;595.3
229.0348;62.4
229.0452;36.1
229.0583;23.4
229.0714;1153.8
229.0827;9466.5
229.1079;2989.5
229.1192;155.7
229.1443;1285.6
229.1802;56.3
229.5062;18.3
229.7616;18.3
229.7796;19.6
230.0113;7.1
230.0579;17.8
230.0667;472.5
230.0861;109
230.0944;22
230.1031;1594.1
230.1123;27.7
230.1273;23.5
230.139;59.7
230.1662;23.8
230.2079;18
230.291;20.5
230.356;19
230.3915;27.5
230.6242;19
230.8096;26.9
230.8575;30.9
230.8997;363.5
230.985;38
230.9942;104.5
231.0294;17.4
231.0506;325
231.0578;25.3
231.0602;23.8
231.0872;1449.6
231.1228;54.7
231.1736;28.6
231.295;17.2
231.5383;19.3
231.5561;24.6
231.6378;24.9
231.6846;27.6
231.8974;22.6
231.9634;9.8
231.9761;15.5
231.9991;54.6
232.0095;29.4
232.0456;58.9
232.0822;70
232.1441;34.5
232.23;35.2
232.4794;17.2
232.4935;30
232.7504;20.1
232.8849;15.2
232.9264;73.5
232.9363;114.9
232.9458;20
233.067;107.1
233.1006;23
233.1249;19
233.1545;8779.6
233.3197;22.9
233.3387;35.4
233.5211;20.3
233.6543;23.4
233.68;16.2
233.792;16.8
233.815;26.1
233.8287;17.1
233.9263;18.9
233.9474;36.9
233.9532;20.5
234.0028;24.7
234.0216;26.4
234.069;14.9
234.0771;247.8
234.1011;19
234.1575;173.4
234.242;36.8
234.4735;16
234.482;14.8
234.5061;20.9
234.7378;30.6
234.7612;23.3
234.848;149.4
234.9237;27.5
234.934;74.6
234.9702;22
234.9989;208.9
235.0127;14.3
235.0185;14.6
235.0384;44.9
235.0489;4646
235.0739;40.8
235.0969;77.5
235.1042;13.3
235.1362;313.3
235.1701;4950.1
235.2222;13.9
235.289;15.4
235.3664;20.5
235.395;17.6
235.4571;18.5
235.7371;18.8
235.9481;19.8
236.0564;29.3
236.0688;29.8
236.0962;570.8
236.1564;20.6
236.1743;96.9
236.2153;22.1
236.2951;21
236.3077;17.6
236.3653;26.8
236.6043;19.6
236.8451;81.4
236.8548;21.1
237.0145;1745.9
237.0397;28.9
237.0462;225.6
237.0537;122.2
237.0764;114.2
237.0893;49.7
237.1165;1165.8
237.1415;19
237.1494;772.4
237.1856;19.8
237.195;22.7
237.2132;21.4
237.2218;2.7
237.3209;19.3
237.4117;25.3
237.44;20.8
237.455;15.2
237.5241;16
238.0214;59
238.049;16.9
238.0707;73.3
238.1345;25.6
238.158;18.7
238.2108;77.8
238.2819;41.3
238.6213;22.6
238.6449;28
238.8071;3.4
238.8892;57.5
238.9314;241.2
238.961;23.3
238.9759;6812
239.0118;187.3
239.0225;75
239.0594;605.8
239.0673;233.8
239.0922;3083.9
239.1154;32.6
239.1286;24352.4
239.1512;5.8
239.1648;61.3
239.202;48.6
239.2182;90.5
239.2214;78.9
239.2376;658.7
239.2816;38.7
239.3426;16.8
239.3803;21.4
239.4598;28.8
239.475;65.4
239.4802;22.8
239.4831;19.7
239.5865;25.9
239.7086;23.4
239.7495;15.3
239.9582;9.1
240.0198;104.7
240.028;21.9
240.0546;20.2
240.0643;22.7
240.0819;30.4
240.1328;1212.8
240.3643;22.4
240.4943;22.5
240.579;14.2
240.7638;15.7
240.7886;19.4
240.9084;1370.2
240.9732;2272.5
240.9843;3020.2
241.0003;21.7
241.0135;18.1
241.023;20.9
241.0524;17.9
241.0713;817
241.0827;283.8
241.0997;181.3
241.1079;5773.2
241.1191;52680.6
241.1309;26.4
241.1331;20.3
241.1442;8885.1
241.1806;283
241.217;1889.9
241.2315;497.8
241.2366;384.1
241.2534;31235.5
241.2837;19.6
241.3059;21.6
241.3715;21.4
241.5905;16.8
241.6237;23.4
241.7116;4.7
241.7223;25
241.766;20.5
242.0187;18.5
242.0262;21.4
242.0668;260.9
242.0779;637.3
242.1027;81
242.1224;5191.6
242.1396;409.1
242.1478;281.8
242.1628;118.1
242.1758;80239.4
242.191;25.6
242.2038;24.5
242.2347;45.5
242.2567;4410.3
242.2812;20.8
242.3571;19.3
242.4434;15.4
242.5558;24.1
242.79;97.3
242.9055;639.1
242.9859;17.1
243.0148;348
243.0334;26.8
243.0505;174.4
243.0619;15004.7
243.0871;3309.3
243.0983;1371
243.1149;27.7
243.1234;2430.2
243.1599;1828.1
243.1674;35.3
243.1792;9901.5
243.1946;42.4
243.3195;16.6
243.4717;18.3
243.599;24
244.0353;260
244.0428;21.8
244.0457;24.7
244.0652;550.1
244.0824;11457.1
244.0929;16.9
244.1039;11.3
244.1188;164.6
244.1274;22.7
244.1374;16.2
244.155;55.8
244.2505;13.9
244.4;12.9
244.5284;13
244.5661;23.3
244.812;25.5
244.8987;17.3
244.9499;568.1
245.029;17.3
245.0435;25.4
245.0594;136.7
245.0663;304.8
245.0774;105.7
245.0854;127.1
245.1028;2778.1
245.114;128.1
245.1394;140.2
245.1552;27
245.1771;20.3
245.2229;20.6
245.6035;16.9
245.633;26
245.8588;19.1
245.9628;25.9
246.0263;17.4
246.0454;32
246.0613;776.1
246.0972;31.9
246.129;17.7
246.243;16.6
246.3119;30.4
246.362;26.7
246.3827;19
246.404;12.4
246.4313;7
246.442;2.7
246.781;19.9
246.8125;22.9
246.9803;25.6
247.0208;38.8
247.0376;29
247.074;1179.8
247.082;50.4
247.1051;21.2
247.118;40.3
247.17;5637.2
247.5707;14
247.5924;4.7
247.8023;20.6
248.048;14.9
248.0772;40.4
248.1738;78.1
248.4627;13.5
248.5732;27.2
248.8295;6.3
248.8632;173.1
248.8983;28
248.9479;29.7
248.9599;59.8
248.9824;16.8
249.0048;441.9
249.0319;229.4
249.0534;15.3
249.0712;43
249.0894;16.8
249.0984;23.2
249.113;91.7
249.1488;4270.4
249.1532;4244
249.1641;128.4
249.1691;139.9
249.1857;1323.6
249.2094;9.2
249.254;18
249.6632;23.1
249.7748;27.9
249.796;22.2
249.9206;19.5
249.9484;13.9
250.0408;19.7
250.0588;68.2
250.0726;19.7
250.0865;23
250.1099;21.5
250.1216;37.8
250.1446;9344.4
250.1857;24.2
250.2194;16
250.2879;21.7
250.3144;26.7
250.3665;22.1
250.4435;22.8
250.6845;18.1
250.8151;21.8
250.8601;97.3
250.9371;55.4
251.0252;23.2
251.0328;26
251.051;15.2
251.06;19.5
251.0686;440.1
251.0919;156.3
251.1284;3952.7
251.1482;467.2
251.165;2430.4
251.2734;23.3
251.4905;21.4
251.5287;28.5
251.5597;18.6
251.7114;24.1
251.8503;21.3
251.898;19.7
251.9439;19.7
252.0323;18.2
252.0586;23.2
252.0757;12.6
252.0883;39.6
252.1002;17.2
252.131;79.4
252.168;42.5
252.2072;26.8
252.257;22.1
252.3141;24
252.3524;17.2
252.4029;18.4
252.4212;21.1
252.4991;25.1
252.6073;14.4
252.7083;20.1
252.7938;18.5
252.8552;60.7
252.9057;27.2
252.9411;21.7
252.947;28
253.0075;13.3
253.0324;25.5
253.0386;26.8
253.0506;139.6
253.0694;357.2
253.0852;87.6
253.1078;1186
253.1443;13718.3
253.1573;1119.1
253.1809;137.7
253.2171;871.3
253.2541;20.4
253.268;18.7
253.471;17.8
253.5219;21.4
253.5731;17.8
253.6463;4.3
253.6616;29.8
253.7331;19.3
253.7404;17.4
253.7496;24.6
253.8693;20.4
253.9592;31.2
254.0055;19.1
254.0798;912.3
254.1026;41.1
254.1474;555.1
254.1666;27.4
254.179;21
254.3725;16.6
254.5687;13.2
254.5748;4
254.8062;21.6
254.8269;36.3
254.8396;26.9
254.8913;26.8
254.9506;48.3
254.9731;2652.3
255.0497;35.5
255.0871;6600.2
255.0989;66.1
255.1235;9574.7
255.1344;74.3
255.1598;5524.2
255.1961;293.7
255.2145;19.5
255.2327;33985.7
255.2685;26.9
255.4094;14.7
255.489;17.7
255.4916;16.9
255.4954;16.4
255.7327;18.3
255.7656;25.5
255.976;21.9
256.0281;20
256.0768;62.6
256.0938;2804.5
256.1267;41.5
256.236;5021.4
256.2562;29.4
256.5053;17.8
256.5623;22
256.6448;18
256.6954;20.5
256.8616;34.3
256.9219;21.9
256.9352;17
256.9701;1137.5
257.0307;2198.3
257.0662;468.2
257.0776;25716.6
257.1027;3799.3
257.114;1723.2
257.1392;5577
257.1755;615.1
257.1967;35
257.2123;469.6
257.2454;46.6
257.2613;23
257.3014;20.3
257.6347;23.7
257.7282;30.4
257.956;23.3
258.0511;468.3
258.081;1459.8
258.098;13726
258.1698;27
258.1823;29.5
258.353;14.9
258.4939;22.6
258.5022;21.6
258.5221;14.6
258.5385;30
258.9674;27.4
258.98;44.8
259.0062;20.9
259.0266;232.7
259.0459;20.6
259.0573;35
259.0756;6531.2
259.0937;64.3
259.1085;4112.8
259.1184;1991.1
259.13;42
259.1546;123.1
259.1689;22.2
259.1813;16
259.2593;16.2
259.2871;29.6
259.3185;17.7
259.3264;18.2
259.8475;31.5
260.0409;4242
260.0579;30.6
260.0769;83.6
260.1127;129.1
260.6497;22.5
260.825;6.1
260.8397;31.6
260.8472;23.7
260.8874;20.4
261.0457;20.9
261.0529;58.7
261.0647;1585.2
261.0875;116.5
261.098;130.9
261.1106;27.9
261.126;63522.9
261.1494;357.8
261.1724;20.4
261.1833;21.4
261.1978;6.2
261.4394;25.9
261.4984;30.7
261.6827;15.5
261.7216;28.1
261.9982;7.5
262.0963;1423.8
262.1293;7733.7
262.1466;23.1
262.1574;421.3
262.1897;24.8
262.2522;21.1
262.3033;20.9
262.335;27.5
262.3914;11
262.5521;22.8
262.5814;4.6
262.6713;30.7
262.7761;15.2
262.8672;42.6
262.8835;24.4
263.0168;20.3
263.0566;19.9
263.069;778.1
263.0802;9471.1
263.1052;203.1
263.1231;19136.2
263.1648;3858.7
263.4171;18.9
263.541;27.8
263.6402;13.3
263.671;21.7
263.7721;19
263.9999;27
264.0206;21.9
264.0674;20.9
264.0839;114
264.0931;147.3
264.1266;1121.5
264.1686;23.4
264.4051;22.1
264.4818;24.4
264.5273;27.1
264.5691;17.9
264.8133;15.2
264.9598;59.4
265.0153;20.5
265.0361;8
265.0481;23.2
265.0608;123.1
265.0683;98.3
265.0772;1873.1
265.0838;670.8
265.1067;328.2
265.1211;12835.7
265.1476;249630.2
265.1804;3222.6
265.2112;38.4
265.227;16.7
265.4169;21.3
265.5133;27.6
265.6913;16.1
265.7257;7
265.7368;20.5
265.7907;22.9
265.8442;20.1
266.0216;17.6
266.0803;76.7
266.1023;96.1
266.1245;82.6
266.151;27901.8
266.1852;43
266.2123;40.6
266.2329;32.7
266.2635;17.1
266.4118;23.5
266.6789;21
266.8036;3856.7
266.9522;35.8
266.9705;105
267.039;28.4
267.0645;129.8
267.0865;1469.5
267.1031;55.6
267.122;5120.4
267.1433;9340.1
267.1594;3301.8
267.1962;761.3
267.2163;17.7
267.233;59.5
267.2446;536
267.2663;3084.9
267.2682;3099
267.2973;22.9
267.3335;14.5
267.4542;14.8
267.5253;4.2
267.8392;8.5
268.0314;17.1
268.1455;74.5
268.1994;56.6
268.3285;24.3
268.4745;19.4
268.4878;18.8
268.7841;21.3
268.8006;7143.2
268.8299;43.6
268.8526;19.3
268.8904;23.4
268.9015;18.3
268.9834;18.4
269.0417;46
269.0656;54.1
269.0807;491.9
269.0929;31.9
269.1026;3333.2
269.1138;848.2
269.1308;1603.4
269.139;8697.5
269.1512;116.7
269.1754;20
269.2119;4032.8
269.2483;1953.7
269.2619;1831.7
269.2683;1445.3
269.2847;70493.7
269.3446;33.1
269.4393;18.7
269.6311;44.1
269.6591;13.9
269.7529;21.2
269.8886;31
270.0186;22.1
270.1422;82.3
270.1804;12.2
270.2071;1297.9
270.2507;61.2
270.2657;118.4
270.288;12066.7
270.3256;25.2
270.544;21.3
270.5685;22.5
270.7976;4333.6
270.8077;17.9
270.8292;21.3
270.8451;1580.9
270.8932;20.2
270.9506;14.8
271.0456;30.9
271.0818;1490.4
271.0928;370.6
271.1184;1665.7
271.1295;289.8
271.1547;8347.9
271.191;206.9
271.2275;3045.9
271.2704;26.7
271.273;35.8
271.2763;27.6
271.2914;66.7
271.4441;25.7
271.4758;18.6
271.7258;25.8
271.7848;16.9
271.8942;22.8
272.0299;4.2
272.1246;184
272.1581;96.3
272.1934;19.9
272.2248;16
272.2291;32.7
272.3972;42.4
272.4667;30
272.574;19.1
272.6296;28.8
272.6611;18.1
272.6775;21.3
272.7146;4.5
272.7947;841.2
272.8421;1521.9
272.945;51.5
273.0254;258.4
273.058;44.2
273.0726;796.6
273.0975;529.1
273.1088;954.6
273.126;112.3
273.134;1795.6
273.1704;35.2
273.3631;20.5
273.3728;17.1
273.4824;22.1
273.5113;22.9
273.6341;21.5
273.7119;18.2
273.8547;12.2
273.9628;22.5
273.9808;27
274.0093;412.9
274.0295;17.1
274.0563;1489.5
274.0922;32
274.119;764
274.2142;4.9
274.2452;25.9
274.3981;15.8
274.5192;22.7
274.5435;22.5
274.8392;227.6
274.8863;135.7
274.9507;26
275.0216;94.6
275.0367;23.3
275.0602;30.5
275.07;386.1
275.1041;4670.3
275.1399;15.4
275.1502;22.2
275.2179;21.3
275.4023;26.3
275.5531;21.7
275.582;19.7
275.6334;18.1
275.7359;21.9
275.8096;27.3
275.9036;24.4
275.9499;17.6
275.9782;53.9
276.0065;28.8
276.1118;824.7
276.3106;18.4
276.6461;21.9
276.7873;25.9
276.8043;7.5
276.8163;15.2
276.8323;573.2
276.8972;19.2
276.9626;35.3
276.9722;45.8
276.9998;23.4
277.0322;44.4
277.0481;38.2
277.0678;18.3
277.0844;305.3
277.0957;14505.3
277.1209;7034.3
277.144;2307.3
277.1628;18
277.1787;4745.3
277.1851;12390.2
277.1942;33.2
277.4227;16.6
277.47;26.4
277.602;41.5
277.6477;19.8
277.713;17.8
277.9128;40
277.939;16.2
277.9535;23.6
278.0694;5.1
278.099;259.3
278.1082;83.7
278.1236;75.8
278.1328;32.8
278.1525;7997.5
278.188;297
278.3852;15
278.3977;20
278.4101;22
278.4215;21.9
278.578;26.7
278.6965;28.9
278.8294;710.7
278.9941;1350
279.0541;27.7
279.0645;122.6
279.0775;57
279.0929;3903.3
279.1182;1227
279.1274;1104.7
279.1366;488.5
279.1585;5401.3
279.1647;5649
279.1784;27.4
279.214;23
279.3361;23.9
279.3836;29.7
279.577;22.6
279.7664;21.9
279.8352;19.4
280.0049;28.6
280.0796;106.3
280.1299;28.6
280.1496;1329.9
280.1623;147.9
280.2599;17.7
280.2895;15.3
280.3604;40.3
280.5047;26.6
280.5923;17.4
280.5965;16.7
280.6736;11
280.8264;228.1
280.8529;28.1
280.9289;19.3
280.965;25.9
281.0026;19.5
281.079;43.7
281.0988;379.2
281.1169;84
281.1379;359.4
281.1464;20.5
281.1609;36.9
281.1755;3975.2
281.2114;167.3
281.2482;1244.3
281.2646;7.4
281.2851;17.1
281.4954;10.4
281.5141;18.8
281.5674;15.5
281.6763;4.6
281.7862;18.1
281.7963;4.2
281.9127;30
281.9983;18.1
282.0226;67.2
282.0748;23.9
282.1092;5544.1
282.1678;21.3
282.1771;15.2
282.2533;32.5
282.3396;17.8
282.6166;20.8
282.7775;898.7
282.8065;20.3
282.8442;17.9
282.9212;19.6
283.0334;55.5
283.0462;1023.5
283.0631;45
283.0819;243.3
283.0946;22.9
283.1178;1834.5
283.1367;3415.5
283.1547;2324.7
283.1911;971.3
283.2268;28.6
283.2638;89816.5
283.3002;244.8
283.3312;42.5
283.3594;16.9
283.3677;20.8
283.5474;20.3
283.6137;18.1
283.6455;23.5
284.0536;32.4
284.1401;20.4
284.2013;20.6
284.2403;9
284.2671;15641.6
284.3034;12.4
284.3344;15.8
284.4072;4.5
284.5488;18.7
284.7616;29.9
284.7746;1793.4
284.8564;28.5
285.0122;4.3
285.0442;83.6
285.0617;2164.6
285.0714;43.8
285.0977;892.9
285.1161;5043.5
285.1258;2349.7
285.1338;2548.6
285.1475;27.5
285.1699;150.7
285.2068;1205.3
285.2432;26176.9
285.2705;272.6
285.2797;24.4
285.3727;17.7
285.6657;18.8
285.6771;19.1
285.7104;27.5
285.7375;16.8
285.9327;24.4
285.9615;15
286.0437;28.4
286.0932;24.5
286.1411;23.9
286.2113;7.6
286.2311;21.1
286.2464;3538.5
286.2904;17.1
286.3624;18.5
286.3752;27.2
286.7717;1127.4
286.8191;144.7
286.8615;222.5
287.0414;440.9
287.0591;305.5
287.0759;132.7
287.088;400.4
287.1126;290
287.1244;3052.9
287.1497;726.2
287.2223;774.5
287.2485;27.1
287.3758;106.7
287.4161;15.3
287.5581;20.6
287.6376;22.7
287.6777;18.9
287.6892;21.4
287.7453;16.5
287.8274;17.7
287.8468;27.3
287.8563;22.5
287.962;20.4
288.0062;28.5
288.0173;21.4
288.0379;18.1
288.0484;27.6
288.0712;26.1
288.121;95.4
288.1911;18.2
288.2595;20.9
288.3385;20.3
288.3801;22.3
288.4313;30.9
288.5788;12.8
288.6164;22.8
288.7684;216.6
288.8164;93.4
288.838;30
288.8577;158.7
288.9149;18.5
288.9526;56.2
288.9746;82.1
289.0377;64.1
289.087;322.6
289.1019;26.9
289.1209;4747.4
289.1451;24.4
289.1867;21.1
289.3656;22.9
289.4019;22.2
289.636;30.6
289.7864;29.1
289.8575;14.3
289.9265;18.8
290.0649;21.4
290.1004;20.4
290.1158;55.5
290.1244;89.6
290.2885;21.4
290.5729;22.1
290.6978;25.6
290.7709;16.3
290.8562;34.4
290.9308;17.9
290.9498;161.1
290.9706;183
291.0673;157
291.0995;2245.5
291.1181;496.3
291.1447;739.4
291.1596;7635.9
291.1798;2665.6
291.1995;23716.5
291.2494;21.2
291.3004;18.1
291.3422;21.5
291.3568;23.3
291.8311;25.4
291.9107;22.1
291.9456;22.5
291.9662;20.5
292.0136;22.6
292.0816;16.1
292.1629;156.8
292.203;2408.4
292.5189;6.5
292.9474;27.2
292.9582;17.8
293.06;20
293.0796;774.5
293.0955;89.2
293.1157;3815.7
293.1385;233.6
293.1796;84154.3
293.7422;15.4
294.1189;46.4
294.1629;22.7
294.1767;7470.2
294.1838;10712.1
294.6207;17.7
294.7127;29.8
294.7658;41.4
294.7753;17.3
294.8034;134
294.8347;16.4
294.9731;27.9
294.9862;24.5
295.0523;138
295.0854;616.2
295.095;1842
295.1133;388.5
295.1368;1522
295.1545;4265.7
295.1747;4029.6
295.2042;2987.6
295.2269;86.6
295.3904;4.6
295.4885;20.6
295.8551;59.3
295.8954;15.3
296.0128;24.3
296.0229;15.7
296.0401;37.2
296.1569;27.2
296.1746;16.2
296.1875;23.1
296.23;21.6
296.4474;33.3
296.5383;20.8
296.7668;19.2
296.8318;23.8
296.8475;24.9
296.8898;29.5
296.9338;450.5
296.9778;24
297.0197;22.2
297.0485;554
297.0789;268
297.0912;69.9
297.1108;62.7
297.1358;2527.1
297.1524;309977.4
297.1688;3429.2
297.1821;54
297.2014;109.9
297.2264;84.6
297.243;6829.9
297.2951;115.8
297.3159;7141.4
297.3372;101.1
297.3554;61.2
297.3757;31.9
297.486;26.4
297.5286;20.9
297.6572;25.7
297.8202;52.2
297.8394;256.2
297.8494;263.2
298.0151;31
298.0698;107.9
298.141;2843.6
298.1559;47149
298.1768;19.3
298.2216;19.6
298.2457;124.2
298.2573;31.9
298.2609;28.2
298.3193;404.4
298.391;19.8
298.4235;18.7
298.4591;20.2
298.6761;18.1
298.7322;41.1
298.7604;57.8
298.7654;42.3
298.8353;19081.8
298.8682;1687.8
298.8797;167.9
298.894;21.6
298.9033;36.2
298.9115;27
298.9311;149.1
298.9432;26.2
298.9911;18.1
299.0244;43.9
299.0532;29.4
299.0775;3202.8
299.0882;28.2
299.0994;20.6
299.113;290.3
299.1246;849.9
299.1485;12125.9
299.1593;2086.5
299.1858;393
299.2227;52.4
299.2298;19.1
299.2587;4708.7
299.3312;18.2
299.336;21.6
299.3407;19.2
299.5807;13.8
299.8225;47.1
299.834;217.9
299.8367;210.1
299.8445;221
299.8485;203.6
299.922;22.2
300.0794;31.6
300.1019;18.4
300.1342;424.3
300.1511;403.8
300.188;25.3
300.2066;19.7
300.2254;21.7
300.26;73.4
300.3238;13.7
300.3319;39.4
300.3499;46.2
300.5702;15
300.748;78.7
300.8257;25
300.8369;45.2
300.8637;236
300.9391;2.9
300.9759;335.4
301.0209;307.4
301.0472;19.6
301.0587;24.3
301.0747;426.8
301.1038;87.1
301.1209;568.7
301.1281;683.1
301.1401;71.4
301.1653;238.5
301.2021;49.5
301.2636;21.2
301.373;18.1
301.5447;27.8
301.8303;16.6
301.8517;17.7
301.865;30.7
302.0817;15.2
302.1256;18.4
302.1358;790.7
302.2855;26.8
302.7106;21
302.7441;42.5
302.8934;4
302.9496;22.2
302.9721;39.1
302.9907;21.8
303.0723;19.8
303.0832;1589.2
303.1;319.4
303.1192;11
303.1354;28.8
303.1974;18.6
303.2174;13.4
303.3163;23.1
303.3353;18.4
303.4225;17.3
304.0786;11.5
304.1288;23.1
304.2261;22
304.3816;25
304.45;21.4
304.483;39.1
304.5056;28.8
304.5661;14.8
304.7358;21.2
304.8811;3.1
304.9062;17.3
305.0308;23.5
305.0799;369.8
305.1157;901.1
305.1389;48.6
305.1526;74.9
305.1889;168.4
305.2152;10922.1
305.3975;32.2
305.4189;21.5
305.4877;4.4
305.5104;17.5
305.7035;25.4
306.0017;23.3
306.1096;24.7
306.1702;179.1
306.2189;522.4
306.5649;19.1
306.8373;19.1
306.8582;10.1
306.9135;17.5
307.0629;7.7
307.0783;36.8
307.0952;2144.7
307.1164;52.2
307.1318;50.8
307.1544;7245.3
307.1947;3925.1
307.2882;26.8
307.3211;24.5
307.3622;21.7
307.379;23.6
307.5518;18.8
307.5861;17.9
307.739;21.3
307.9554;20.1
308.0215;7.1
308.0671;18.6
308.0901;24.2
308.1024;29.6
308.1415;31.3
308.1579;116.7
308.1991;58.4
308.2348;20.1
308.3544;38.5
308.4981;16.9
308.5418;6.6
308.6055;4
308.7304;18
308.7712;34.1
308.7856;23.8
309.0419;16
309.0646;25.6
309.0761;18.7
309.0815;21.9
309.0918;187.3
309.1107;944.9
309.1231;19.9
309.136;118.6
309.1533;6687.3
309.1701;150445.5
309.3529;24.6
309.5734;18.3
309.5821;208
309.8283;9
310.0963;500.9
310.1136;28.6
310.1406;1451.4
310.1734;24664.6
310.2841;25.6
310.3045;28.4
310.4077;17.8
310.6924;24.8
310.7888;23.5
310.8498;95.3
310.8638;36.3
310.9289;1996.7
311.0883;2993
311.1134;76.6
311.1324;437.6
311.1511;9068.6
311.1678;930637.4
311.1854;79745
311.2218;639.9
311.2474;2500.9
311.2598;471.6
311.295;5064.7
311.4067;1133.6
311.4863;54.4
311.5674;24
311.6138;37.1
311.7277;23
311.8558;18
311.8895;16.6
312.0794;16.9
312.094;34.1
312.1715;150866.2
312.1889;13002.3
312.2232;19.2
312.2532;10.4
312.2573;19.3
312.2603;20.2
312.2986;242.3
312.3552;39.7
312.5547;23
312.7505;20.4
312.7658;167.2
312.8642;50
312.9751;40.4
313.0561;14.6
313.0753;44.9
313.1126;15.1
313.1289;258.2
313.164;35648.2
313.1749;10008.7
313.191;4288.1
313.2171;28.5
313.2379;67668.4
313.2743;46311
313.2905;24.7
313.3146;18.9
313.3743;16.7
313.4605;15.1
313.5179;21.4
313.6786;25.9
314.0497;30
314.1141;1705.3
314.1258;19.7
314.1431;24.5
314.1672;5750.1
314.1952;50
314.2413;12053.7
314.2776;9125.4
314.3674;21.3
314.5263;29.9
314.8868;24.3
314.9046;36
314.9493;17.9
314.9904;31.9
315.036;718.8
315.0608;27.3
315.0708;15.9
315.0989;23.3
315.1192;39153.8
315.1375;582.7
315.1573;23
315.1824;1400.2
315.2224;20
315.2532;464.4
315.2809;63.1
315.3625;19.1
315.4507;25.5
315.483;18.9
315.5402;17.8
315.7165;10.3
315.9361;14.6
316.0548;29.3
316.1225;4575
316.1399;21.2
316.1533;33.9
316.1667;27.2
316.2146;24.3
316.253;6.6
316.5052;16.9
316.6632;18.4
316.8379;39
316.8608;31.5
316.9071;459.8
317.0336;298
317.0698;190.1
317.0982;1000.8
317.123;307.6
317.1525;1111.9
317.2507;11
317.3578;8.2
317.5922;24.5
318.0249;23.2
318.1218;20.5
318.1575;21.8
318.2055;15.1
318.3641;29.7
318.4997;15.6
318.7717;19
318.8627;18.9
318.8793;2.8
318.9039;736.2
319.0299;37.9
319.0948;49
319.1321;256.6
319.1532;23.6
319.1672;88.2
319.1952;27.4
319.2309;3632.4
319.2403;4133.3
319.289;23.5
319.359;20.2
319.4227;11.3
319.4744;20.2
319.5438;22.8
319.6622;18
319.7356;9
320.0469;20.9
320.0842;21
320.1723;19.6
320.2174;22.2
320.2317;29.3
320.2439;180.8
320.2813;21.6
320.3237;17.9
320.409;19.3
320.468;28.8
320.6252;20.9
320.7763;21.1
320.9016;88.9
321.0722;17
321.0939;11.3
321.1107;1082
321.1321;30.1
321.174;2230.2
321.189;20.9
321.21;23733.5
