m/z;Intensity
293.1367;161
293.1787;419803.1
293.2041;39.5
293.2511;570.5
293.3062;24.3
293.3774;27.6
293.4474;32.5
293.546;26.5
293.5616;25.4
293.6746;22.3
293.8561;34.9
293.881;35
293.9499;1355.7
293.9739;25
294.0641;79.2
294.0894;26.2
294.1829;50400.7
294.2084;18.3
294.8469;38.5
294.8847;19.5
294.9278;27.2
294.9438;8902.2
294.978;29.7
295.0854;1656.2
295.0952;3076.4
295.113;255.6
295.1297;73.3
295.137;111.1
295.1547;7391.9
295.1747;16270.7
295.2043;4057.7
295.2276;203.9
295.2807;15
295.3205;44.8
295.3869;41.3
295.5327;50
295.6997;17.2
295.7458;35.3
295.836;28
295.8521;30.9
295.9474;23.3
296.0109;26.9
296.0391;34.9
296.0565;38.1
296.0663;24.6
296.0984;48.9
296.178;735.6
296.2098;34.3
296.2289;36.5
296.2662;29.1
296.3013;19.5
296.3226;24.3
296.4205;35.9
296.497;28.5
296.6601;20.7
296.6871;22.4
296.7238;19.9
296.8304;25.3
296.8471;29.8
296.8555;33.1
296.8645;31.9
296.9351;1035.2
296.9883;27.6
297.007;33.2
297.0962;260.2
297.1124;183.8
297.134;15298
297.1525;124908.7
297.1701;4702.7
297.2023;230
297.2182;31.4
297.2288;33.5
297.2431;10788.4
297.2773;50
297.2942;199.1
297.3041;76.3
297.3159;12605.6
297.344;49.8
297.388;23.5
297.8047;83.8
297.82;666.2
297.8227;627.8
297.9245;21.6
298.0345;30.5
298.0686;37
298.1057;31.2
298.1196;48.4
298.141;534.7
298.1559;19118.7
298.2065;24.6
298.2464;375.8
298.2938;26.3
298.3192;888.4
298.3526;17.4
298.3949;46.6
298.4521;31.9
298.662;36.4
298.7589;168.9
298.8176;32776.8
298.8686;970.5
298.89;20.5
298.9007;37
298.9322;245.7
298.9711;24
298.9778;23.4
299.0223;111.8
299.0519;38.6
299.0779;76.9
299.1132;384.9
299.1248;1153.4
299.1488;5575.5
299.1608;3229.5
299.186;770.1
299.2227;293.5
299.2337;28.5
299.2588;10864.5
299.3358;32.3
299.4748;28.3
299.6967;25.7
299.769;33
299.7778;31
299.8236;468.8
299.8366;107.4
300.0504;29.9
300.0631;20.3
300.0849;26.6
300.0995;32.4
300.1344;612.3
300.1626;30.1
300.2216;27.8
300.2258;24.5
300.2297;22
300.2619;318.5
300.3173;129.2
300.4401;44.9
300.6732;28.5
300.7353;21.7
300.8021;29.2
300.827;100.9
300.8384;38.2
300.8642;264
300.8832;24.2
300.9261;31.1
300.9762;678.8
301.0195;33.8
301.0746;125.8
301.0921;165.5
301.103;75
301.128;1429.3
301.1402;1166.8
301.1651;462.5
301.2017;1986.6
301.236;79.9
301.3291;32.2
301.5176;30.8
301.5882;36.5
301.62;27.8
301.7489;31.2
301.7976;31.8
301.8363;28
301.8978;24
302.0099;27.8
302.0319;36.7
302.0658;1651.5
302.081;66.5
302.0976;32.2
302.1357;3017.5
302.2605;25.7
302.2727;25.3
302.7112;34.6
302.8621;37.9
302.9095;37.3
303.036;27
303.0667;48.4
303.0825;108.5
303.1001;491.2
303.136;136.4
303.1423;109.5
303.1809;22.6
303.2174;6596.6
303.2929;32.6
303.4396;26.2
303.5927;27
303.7309;21.4
303.7862;38.5
303.9283;29
304.0618;37.5
304.1083;61.4
304.1409;17.7
304.1529;34.5
304.1765;28
304.2298;28.3
304.4089;22.3
304.4461;15.1
304.5501;21.8
304.6063;51.4
304.7312;28
304.7888;21.8
304.9417;24
304.9881;23.4
304.9945;22.9
305.0803;476.8
305.1154;1730.4
305.1353;76.9
305.1634;28
305.1756;29.1
305.1891;226.4
305.2154;5609.7
305.2342;56.5
305.2456;31.9
305.4173;28.5
306.0372;42.1
306.0759;24.4
306.1012;35.7
306.1244;22.1
306.1485;49.2
306.2202;3857.2
306.3081;20.3
306.4885;33.2
306.6066;20.2
306.6107;28.8
306.6147;25.7
306.627;31.8
306.7701;18.6
306.9198;26.5
306.9433;29.1
306.9637;23.5
307.0002;23.1
307.0595;99.3
307.0785;25.6
307.0952;3427.9
307.1099;82.6
307.1313;135.2
307.1543;9881.6
307.1948;5242.9
307.224;51
307.291;29.6
307.3719;32.8
307.5838;17.7
307.6367;41.4
307.6883;28.6
307.8571;28.4
307.8756;26
307.911;29.4
307.9399;55.2
308.0303;32.4
308.0547;17.3
308.077;24.8
308.1387;109
308.1572;294.4
308.1982;97.8
308.2173;180.6
308.2931;26.8
308.3545;24.8
308.5379;30.5
308.5875;53.6
308.9168;21.1
308.9372;158.1
308.9702;22.6
309.0438;28.7
309.0721;57.3
309.0935;641.1
309.1107;1345.4
309.1347;264.8
309.1561;4510.4
309.1725;371699.3
309.2058;81.1
309.2186;29.4
309.2522;252.2
309.4102;58.2
309.4132;51.5
309.4182;38.4
309.5338;36.1
309.6741;36.2
309.7253;14.2
309.8413;24.2
309.861;21.6
309.9642;26.6
310.0961;355.6
310.106;39.5
310.1165;16.6
310.1413;381.8
310.1771;36439.4
310.4246;25.1
310.5213;34.6
310.646;32.8
310.761;30.1
310.9297;255.6
310.947;65
311.0891;1083.2
311.1091;41.5
311.1173;49.1
311.1269;67.6
311.1508;8742.8
311.1682;465731.1
311.1858;127426.6
311.2217;963.2
311.2332;46.4
311.248;350
311.2587;773.5
311.2952;5639.6
311.3122;27.5
311.3695;33.1
311.4099;20.7
311.4407;38.6
311.7306;26.8
312.0624;26.9
312.0934;71.2
312.1335;22.3
312.1716;75607.4
312.1892;21042.4
312.2187;20.8
312.254;22.3
312.2833;30.4
312.2985;25.5
312.334;19.4
312.7866;38.2
312.9074;22.9
312.962;33.9
313.0384;75.9
313.0565;24.1
313.0825;61.3
313.1065;28.2
313.1289;2444
313.1642;19255.6
313.1753;4910.3
313.1912;7450.7
313.238;117176.6
313.2744;76036.7
313.4065;21.8
313.4264;41.7
313.5289;32.7
313.6187;22.3
313.8384;25.8
314.1114;34.8
314.1355;175.6
314.1665;1021.6
314.1959;126.4
314.2414;20891.7
314.2777;14078
314.5107;23.7
314.6703;24
314.904;28.9
315.0185;27.7
315.0416;20.2
315.1193;67029
315.1303;3028.7
315.1564;65
315.1814;2956.2
315.2159;25.5
315.2535;2245.1
315.2652;30.8
315.282;110
315.3128;22.5
315.3826;27.1
315.5084;23.4
316.1227;8191.1
316.155;45.4
316.1842;26.9
316.2497;246.1
316.4414;31
316.6323;26.1
316.8375;21.8
316.9063;309.3
316.9628;42.5
316.9924;45.7
317.0702;358.5
317.0983;185.5
317.1232;984.1
317.1527;1849.9
317.1972;21.1
317.2087;46.9
317.5294;30.7
317.7871;30.1
317.8197;31.7
317.9267;31.1
318.0707;43
318.1224;55
318.1451;26.3
318.1654;54.5
318.2072;71.5
318.2188;34.2
318.7211;27.5
318.7806;38
318.9045;504.3
318.9216;35
318.9916;29.2
319.0576;30.5
319.0945;101.6
319.1141;21.2
319.1303;399.5
319.1457;57.2
319.1672;185.7
319.2405;4247.5
319.2546;20.7
319.6574;27.2
319.8686;34.6
320.1964;40.1
320.2399;199.9
320.6185;18.2
320.6872;22.7
320.8127;36.5
320.8612;30.7
320.9006;60.9
321.0717;30.1
321.0913;24.9
321.0957;28.9
321.1108;1446.1
321.1287;38.5
321.1381;50.1
321.1452;44.1
321.1743;1598.2
321.2101;38798.6
321.2374;535
321.2629;24.1
321.4258;28.4
321.4432;24.8
321.4848;20.6
322.0615;32.1
322.0758;31.5
322.0891;38.9
322.105;42
322.1658;21.1
322.1788;19.4
322.2136;4797.6
322.2911;24.6
322.411;36.2
322.94;34.3
322.9783;24.1
323.0024;53.3
323.0654;70
323.0901;580.8
323.1063;5870.5
323.1263;545.5
323.1494;13960.2
323.1682;4361
323.1854;5336.6
323.2009;289.9
323.22;579.9
323.2649;23.1
323.2699;23.9
323.2736;22.7
323.3664;23.1
323.3866;23.4
323.686;21.7
323.9732;24.3
324.11;168.5
324.152;250.8
324.172;80.6
324.1889;44.7
324.2604;25.2
324.2754;30.7
324.3649;30.5
324.7624;270
324.9287;149.9
324.9421;74.4
325.066;38.2
325.0833;48.3
325.1029;2091.1
325.1201;56.3
325.1287;152.5
325.1427;581
325.1656;37519.9
325.1837;493363.2
325.2014;16418.5
325.2372;34.2
325.2689;264.6
325.3052;50.3
325.3912;34.2
325.4066;34.3
325.4388;28.5
325.5114;34.5
325.5232;24.9
325.5802;25.9
325.6123;22.4
325.6166;32.1
325.6925;22.2
325.7935;19.1
325.8385;26.4
325.9399;28.4
326.0876;34.8
326.1258;46.4
326.1692;3654.9
326.1872;85444.1
326.2051;1149.3
326.2499;23.1
326.4825;21.5
326.7593;1299.1
326.8383;32.1
326.8627;25.5
326.888;49.3
326.8932;40.4
327.1153;40.3
327.1396;2242.4
327.1624;1023.4
327.1802;27748.1
327.2171;1716.8
327.2361;1338.3
327.2537;2750
327.2902;32.5
327.4003;21.8
327.5459;20.2
327.6118;44.9
327.6313;18.3
327.7899;75.1
328.1352;30.5
328.151;4500.2
328.165;31.2
328.1826;1733.4
328.2242;58.6
328.2337;45.8
328.2562;25.9
328.3348;32
328.5979;32
328.7084;31.2
328.7565;764.8
328.8037;68.8
328.8927;36.7
329.0025;23.4
329.0443;30.8
329.0749;18.2
329.0968;24.5
329.1202;102.6
329.1352;5026.6
329.1522;31819.6
329.1722;34.4
329.197;151.4
329.2329;5095.3
329.2519;130.6
329.2693;28.1
329.6797;38.1
329.7235;19.6
329.9799;31.5
330.0126;31.4
330.1189;23.6
330.1556;4595.1
330.1708;46.7
330.1827;24.8
330.2369;30.3
330.2999;36.3
330.4367;30
330.4547;30.4
330.507;34.1
330.5262;29.5
330.6301;26.5
330.7548;28
330.8004;185.5
330.983;24.2
331.0954;370.9
331.1113;63.8
331.1317;6457.9
331.1492;9524.3
331.1739;31.9
331.2481;141.9
331.6244;33.2
331.7115;30.1
331.7727;25.4
331.9138;26.5
332.03;26.4
332.1346;167.3
332.1533;184.7
332.4206;24.7
332.4908;25.2
332.5085;33
332.8967;32.1
332.9819;20.6
332.9942;32.2
333.1108;67265.1
333.1337;1084.7
333.1473;3345.1
333.1678;48.5
333.1731;47.2
333.2198;2550.2
333.2465;126.5
333.2846;38.5
333.4551;52.9
333.4608;30
333.6727;31.5
333.6864;64.9
333.8806;33
334.0782;52.3
334.097;76.6
334.1141;8269.6
334.1347;39.3
334.2213;20.3
334.2516;138752.3
334.5063;22.9
334.6957;24.2
334.7927;29.9
334.8699;44.2
334.9034;26.6
334.9427;31.1
335.0106;64
335.0441;27.3
335.0914;147.9
335.1079;20246.3
335.126;769.5
335.1395;104.2
335.1873;163.6
335.222;2100.7
335.235;1439.3
335.2549;24984.2
335.3536;33.1
335.4188;35.1
335.5964;36.4
335.7738;29.1
335.8834;32.8
335.9382;36.4
336.1114;1439.7
336.1274;24
336.2487;42890.9
336.303;37.8
336.7347;38.3
336.8054;24.1
336.9784;27.6
337.0537;37.8
337.0724;24.3
337.106;595.4
337.1423;5638.8
337.1652;225.3
337.1844;3873.7
337.2051;118788.8
337.2313;103
337.2362;112.8
337.2518;9916.1
337.3935;24.6
337.5004;32.6
337.5447;32.4
337.6263;26.3
337.7844;26.6
337.8868;20.9
337.9363;53.7
338.1041;68.5
338.1338;91.4
338.1476;39.9
338.1739;792.7
338.2086;18303.6
338.2554;65.8
338.5145;25.9
338.7129;30.9
338.8279;35
338.9717;475.3
338.9946;36.3
339.0763;26.9
339.0826;27.8
339.0873;34.1
339.0945;50.2
339.1097;176.5
339.1209;939
339.1453;2657.5
339.16;228.5
339.1844;4593.4
339.1995;375276.5
339.2311;38.9
339.2539;687.6
339.2902;1695.8
339.3259;163.2
339.3647;59.8
339.4718;23.7
339.5018;26.5
339.8072;46.4
339.8383;31
339.9162;23.4
340.0251;22.6
340.1526;645.1
340.169;62
340.203;70603.8
340.2841;53.9
340.34;24.2
340.4114;67.3
340.6256;24.7
340.6795;31.2
340.7359;31.3
340.7633;39
340.963;36.8
340.9673;40.6
340.9837;2596.2
341.0056;31.5
341.1248;22.2
341.1398;549.9
341.1602;9202.5
341.1787;1603.2
341.1959;18027.2
341.2227;11205.9
341.2694;315743.5
341.3055;6970.8
341.3608;62.4
341.6464;18.4
341.8105;38.8
342.0594;24.9
342.1308;426
342.1423;51.6
342.1667;360.6
342.1818;33.6
342.1984;1412.1
342.2265;749.5
342.2727;65690.9
342.309;161.9
342.4683;35.3
342.49;32.2
342.7344;81.5
342.8326;29.5
343.0147;31.1
343.0596;38.7
343.0899;22.4
343.1388;14514.7
343.1507;12435.3
343.1756;927.4
343.2143;3581.6
343.2384;29.6
343.2475;51.7
343.2759;4332.1
343.363;30.8
343.5158;27.9
343.8236;58.9
343.9688;48.5
344.0998;30
344.1414;569.2
344.1528;639.1
344.1817;224.2
344.2804;36272.9
344.3429;37.1
344.6885;34.7
344.7302;25.1
345.0143;51.3
345.055;39.6
345.094;5072.7
345.1302;1400.4
345.1471;85461.7
345.1805;1177.6
345.2276;213.8
345.2837;6369.1
345.5491;25.2
345.8904;28.7
346.0164;27.2
346.0977;100.9
346.1506;14101.8
346.1706;26.9
346.1825;33.8
346.2871;22.8
346.3718;25.2
346.3871;41.9
346.5355;22.3
346.8143;28.7
346.8631;34.7
346.9252;25.7
347.091;494.6
347.1267;1874.7
347.1442;26030
347.1626;14156.6
347.1901;1666.8
347.2258;149.9
348.1475;2850.4
348.1655;801.2
348.2286;100.7
348.2674;4027.6
348.4169;24
348.5375;25
348.6854;25
349.0378;31.5
349.0522;25.6
349.1057;10131.7
349.1271;47.7
349.1416;1629.6
349.1598;2500.2
349.2054;5941.2
349.2416;17108
349.2743;25.6
349.3533;30
349.3982;31.8
349.4917;25.4
349.5479;30.8
349.5656;24.7
350.0485;39.6
350.109;352.3
350.139;22.8
350.1678;29.4
350.2218;29.9
350.2453;2044
350.265;356.5
350.4134;28.1
350.5773;32.8
350.7536;29.1
350.8033;31.2
350.9758;22
351.1016;1000.6
351.1214;4426.2
351.1374;808.2
351.1537;98.4
351.1843;1040.5
351.2211;4422
351.2513;2477.1
351.2699;25.2
351.3367;25.4
351.5388;25.4
351.7503;32.7
351.8872;24.2
351.9251;31.9
351.9455;32.8
352.0162;39.7
352.0622;32
352.1251;26.4
352.1382;37.2
352.1868;45.5
352.2237;61.5
352.719;27.2
353.0982;105.2
353.1182;155.6
353.1369;2386.7
353.1605;284.3
353.1999;152453.6
353.2141;5522.3
353.233;808.5
353.2627;31.4
353.2781;29
353.3282;32.4
353.6727;37.3
353.6888;33.3
353.7603;21.1
353.9418;52
354.1304;3427.9
354.1671;63.3
354.2033;26198.1
354.2193;127.7
354.2324;28.7
354.3412;31.1
354.3835;33.9
354.866;30
354.8944;91.6
355.0667;155.8
355.1111;194.6
355.1366;225.1
355.1511;48.4
355.176;3174.7
355.1957;7222
355.2488;2973.1
355.2674;4255.2
355.2851;6605
355.8736;24.2
355.9461;23.9
356.0734;41.1
356.1288;508.6
356.1459;24349.6
356.1819;444
356.199;166
356.2547;33.9
356.2715;97.9
356.2887;151.5
356.5004;32.1
356.637;29
356.8906;36.3
357.1008;64.4
357.1134;37.9
357.1295;120.1
357.1488;2297.1
357.166;1271.3
357.2269;295.2
357.2494;54.1
357.2644;2847.8
357.2828;410
357.3991;23.3
357.6937;34.6
357.7798;35.6
358.0694;38.6
358.1249;23.3
358.1581;74
358.197;29.9
358.2628;37.2
358.2949;90.2
358.4101;25.3
358.4997;31.3
358.5348;21.6
358.5509;27.6
358.7079;27.9
358.8237;33.9
359.1266;3925.4
359.1652;679.3
359.2076;187.5
359.2262;589.4
359.2829;35.7
359.373;27.6
359.4263;30
359.4319;30.2
359.4374;22.2
359.5175;21.9
359.6224;21.8
359.695;29.4
360.1298;57.7
360.2673;72.1
360.6897;25.4
360.8263;19.7
360.943;22.9
361.0958;73.1
361.1053;95.1
361.1249;260.6
361.142;33387.3
361.1784;9710
361.2051;39.5
361.2413;149918.5
361.2708;27.6
361.4025;27.9
361.804;35.1
361.9328;63.1
361.9821;62.8
362.0911;62.5
362.1455;4270.8
362.182;501.7
362.2037;22.8
362.2096;26.5
362.245;28734.4
362.2827;342168.6
362.3824;113.2
362.5823;25
362.9575;57.7
363.119;3598.6
363.139;9681.4
363.1573;3430.7
363.1759;1439.3
363.2208;4680.1
363.238;4536.1
363.2861;68628.7
363.4647;35.6
363.4716;38.4
363.6616;30.9
363.9091;32.9
364.0194;24.1
364.0385;56.8
364.1135;22.8
364.127;27.2
364.1417;126
364.1613;165.7
364.2405;147.9
364.2531;23.3
364.2798;104749.3
364.3237;26.7
364.381;23.2
364.4996;29.2
364.5526;25.7
365.0365;24.4
365.1107;659.7
365.137;1352.1
365.1634;4716.6
365.2035;96.5
365.2455;30406
365.2831;20548.9
365.4794;22.1
365.5978;25.5
365.8746;32.8
366.0011;30
366.0585;18.2
366.085;22.3
366.1118;29.8
366.1163;31.4
366.1214;27.1
366.1488;36.3
366.1549;38.9
366.1651;145.9
366.1851;25.1
366.249;4470.7
366.2866;1197.6
366.3286;29.4
366.7023;34.5
367.0733;58.4
367.1165;496.3
367.1315;3122.2
367.1609;601.2
367.1793;206.2
367.1949;38.1
367.2135;779.9
367.2427;8302.4
367.2852;159.9
367.3186;28
367.3577;737.3
367.4786;27.2
367.8723;25.3
368.0746;22.4
368.0812;36.3
368.0874;40.2
368.1066;34.9
368.1343;127.4
368.1433;72.1
368.157;26.1
368.1641;24.8
368.1818;59.6
368.1859;59
368.2186;141.4
368.2463;208.2
368.2855;25.6
368.3637;24.4
368.5416;34.4
368.7364;39.3
368.8246;19.2
368.9785;39.6
369.0478;624.7
369.0619;122.6
369.1262;4051
369.1446;925.3
369.1762;109.5
369.1906;274.3
369.2051;184.6
369.2276;3426.3
369.2639;665.7
369.2788;44.4
369.3005;37334.4
369.3356;56.4
369.7476;28.1
370.1333;27.6
370.1615;17836.2
370.2604;477.7
370.3039;7261
370.4221;54.9
370.6551;31
370.8144;35.3
370.8574;35.2
370.9073;31.2
371.0451;2340.2
371.0851;38.6
371.1007;41.7
371.1236;205.1
371.1378;37.5
371.1502;258.8
371.164;1814
371.198;265.7
371.221;24.2
371.2433;3610.5
371.2621;990.7
371.2801;1080.5
371.3066;54.2
371.7617;28.8
371.9222;35.7
372.0166;44.8
372.0551;28.2
372.1035;46.9
372.1406;624.1
372.1665;1378
372.1922;23
372.2469;24.5
372.3114;79314.2
372.4486;38.3
372.8635;30.7
372.8767;21
373.0419;958.4
373.0778;471.9
373.0938;203.5
373.1067;1401.5
373.1246;2320.2
373.1534;23.4
373.158;32.5
373.1798;803.5
373.2052;1441.3
373.2573;241.8
373.3148;16388.7
373.4057;35.6
373.7149;35.4
373.8052;32.6
373.9167;21.5
373.9215;29.6
373.9288;27.1
373.974;32.9
374.0043;26.6
374.1295;58
374.1524;33.5
374.182;350.5
374.2034;29.2
374.2635;21
374.3006;3491
374.3183;487.3
374.3531;27.7
374.3727;33.7
374.4265;35.7
374.8842;21.7
374.9043;71.8
374.9799;67.3
375.0825;46.1
375.1204;1686.9
375.1578;1542.6
375.1964;2613.9
375.2204;407146.5
375.2543;306.3
375.2743;6109.5
375.3008;149.1
375.3236;55.6
375.4245;35.2
375.4526;22.4
375.5381;22
375.6543;36.7
375.7988;25.4
376.0386;29.9
376.1642;722.5
376.1934;56.9
376.2239;77972
376.2617;1447.7
376.2775;125.8
376.2986;87.6
376.3891;39.5
376.6128;30.7
376.6298;24.2
376.7226;21.7
376.917;413.9
376.9771;107
377.0654;32.8
377.0943;29.3
377.1359;5922.2
377.1732;6872.1
377.2183;16956.4
377.2361;750195.7
377.3424;804.8
377.3918;29.3
377.5551;194.4
377.7138;24.3
377.8474;31.5
377.8829;23.8
377.9073;38.4
377.9579;35.1
377.9743;26.6
378.1325;164.2
378.159;36.2
378.1756;80.8
378.2227;1471.3
378.2395;144698.7
378.2775;1214.4
378.3074;27.8
378.6968;21.3
378.7756;36
378.969;63.8
378.9847;23.5
379.0459;21.2
379.0893;34.2
379.1145;47.8
379.1338;338.3
379.1545;1235.2
379.1706;426.6
379.2158;3668.4
379.2328;29348.4
379.2591;157.4
379.2798;32.7
379.2978;28.1
379.3515;69.8
379.3687;27
379.5156;27.8
379.5199;38.1
379.5246;28.3
379.5507;24.8
379.6539;27.6
379.8386;34.3
380.0509;25.4
380.1349;26.1
380.2185;26.4
380.2355;4803.5
380.2747;29.2
380.3374;20.5
380.9622;35.2
381.0407;56.1
381.1316;3170.7
381.1474;30.4
381.1705;179.8
381.1917;202.8
381.2311;56727.1
381.2637;54.7
381.3731;523.5
381.7266;33.7
381.8795;40.5
382.0607;45.4
382.1359;17
382.1609;108
382.1981;963.1
382.2344;10060.1
382.314;29.2
382.3411;28.1
382.5507;27.5
382.7221;36.8
382.8418;29.1
382.8707;33.4
382.9761;24
383.0634;152.4
383.1421;2907.8
383.2066;122.7
383.2277;956.9
383.2799;514.9
383.3159;2852
383.3526;990.5
383.8037;23.4
384.0299;41.5
384.1332;26.9
384.1493;56.8
384.1772;604.4
384.32;18.5
384.7182;296.9
384.7432;22.3
385.0211;59.9
385.1067;418.1
385.1391;679.5
385.1709;54.8
385.1797;31.9
385.1987;541.4
385.2226;1404.3
385.2588;78.6
385.2952;186.3
385.5371;36.2
385.6128;35.3
385.6702;64.9
385.8172;32.8
385.973;37.2
386.0202;23.1
386.115;148.7
386.1564;278.3
386.1934;57.8
386.2036;36
386.2092;26.6
386.226;52.2
386.2868;49.2
386.6804;20.1
386.7151;259.8
387.0059;40.2
387.0394;29.7
387.1029;25.1
387.1401;1689.4
387.1668;222.6
387.198;186.2
387.2382;3743.3
387.2572;3108.2
387.2859;613.7
387.8461;24.2
388.1176;1173.1
388.1352;32.2
388.1627;216.3
388.1865;28.2
388.207;23.9
388.2233;44.4
388.2597;27.8
388.2649;39.2
388.2693;28.3
388.277;30.4
388.2981;4568.3
388.5247;23.9
388.7133;29.7
388.8324;31.4
388.9382;46.6
388.9683;1148.5
388.993;26.9
389.0687;55.6
389.1102;35.1
389.1443;33.1
389.1633;241.9
389.1748;426.6
389.1999;4594.2
389.238;2488.9
389.2725;390054.9
389.3249;34.4
389.3453;27.5
389.3842;44.8
389.4404;18.6
389.4782;21.9
389.6331;30.6
389.7576;41.1
390.1616;21.2
390.1778;89.7
390.2027;106.2
390.244;40.2
390.276;84911.8
390.3139;7122.3
390.4356;27.2
390.6297;20.4
390.6858;18.6
390.8275;42.3
390.8766;28.9
390.9288;25.6
390.9654;38.6
390.9905;177.7
391.0465;23.8
391.0699;25.9
391.0831;18.9
391.1215;65.2
391.1517;1270.3
391.1907;593.8
391.2154;58938.9
391.2521;11313.5
391.2697;14928.1
391.3173;688.8
392.0711;26.1
392.1125;35.4
392.1449;174.8
392.1829;73.3
392.2189;11012.4
392.2554;1077.1
392.2722;1828.8
392.3112;1108.4
392.7716;31.7
392.807;25.8
392.9886;23
393.0016;29.6
393.0701;29
393.131;675.7
393.1474;38.4
393.1686;1158.9
393.1947;531.2
393.2127;2845.2
393.2312;4672.9
393.2773;67988.1
393.3197;27.7
393.4309;25
393.5548;22.7
393.6897;32.4
394.1718;55.7
394.1975;248.7
394.2203;47.1
394.2336;136.5
394.2493;24.3
394.2806;13430
394.6262;37.3
394.6778;23.3
394.7659;33.5
394.9601;24.4
395.0594;35.8
395.1113;800.3
395.1293;81.7
395.1471;2898.1
395.1638;294.6
395.193;8639.2
395.2116;117.2
395.2239;37.5
395.2438;1184.1
395.2742;20397.3
395.3364;23.4
395.3512;35.3
395.3893;205.2
395.5219;30.6
396.027;34.4
396.1215;32.9
396.1663;47.7
396.1721;47.7
396.178;49.3
396.1963;355.4
396.2162;67.2
396.2463;28.9
396.2775;3147
396.5384;33.6
396.8692;36.1
397.1281;123.4
397.1596;1842.5
397.2051;1412.4
397.2259;63305.6
397.258;83.4
397.2948;379.8
397.3318;6838
397.3676;72.6
397.381;33.5
397.5274;25.2
397.6806;21.8
397.7622;29.4
398.141;52.5
398.1926;93.6
398.2082;30.4
398.2294;11129.2
398.2909;2295.7
398.3296;362.7
398.4603;24.5
398.5327;39
398.7457;20.4
398.7812;49.3
398.9189;38.6
399.0378;26.4
399.0805;18.6
399.1174;74.6
399.1411;147.3
399.156;166.5
399.1804;1966.8
399.201;108.7
399.2272;1721.2
399.2748;578.9
399.2934;79
399.3118;45.7
399.5115;29.3
399.5982;23.8
399.901;28.8
400.0197;26.7
400.0908;19
400.1692;107
400.2105;141.9
400.3426;262.5
400.3599;51.5
400.4839;29.4
400.5391;31.6
400.6227;27.1
400.6598;20.6
400.692;43.4
400.725;16.9
400.9633;33.2
400.9693;34.7
400.9752;31.2
401.0762;33.7
401.1174;21.4
401.1451;23.1
401.1781;337.2
401.2362;8767.7
401.3186;28.6
401.3716;24.2
401.5828;29.8
401.6023;48.8
402.1738;41.1
402.2401;284
402.8352;20.7
402.9008;570.4
402.9107;676
403.0088;8487.5
403.0401;29.9
403.1168;23
403.1345;1293.5
403.1806;185.5
403.1976;246.6
403.2518;857710.2
403.3057;14601.7
403.3695;1070.6
403.4103;19.3
403.6044;467.4
403.6882;31.7
403.7557;29.2
404.1857;33.8
404.2192;54.4
404.2552;184311.3
404.2929;2897.8
404.309;1333.7
404.4204;55
404.5578;57.9
404.7937;21.7
404.87;17.9
404.9125;2770.5
405.0059;18093.5
405.0322;95.4
405.0928;39.7
405.1221;261.1
405.149;4384.4
405.1953;5902.6
405.2675;1677430.4
405.2917;7613.8
405.3389;46.5
405.3856;4157.1
405.4444;32.1
405.5056;33.6
405.5646;32.7
405.6227;2139
405.8068;31.5
405.9185;26.2
405.9739;21.6
406.0089;892.4
406.1287;32.4
406.15;67.3
406.1958;81.6
406.2708;374787.1
406.308;1292.1
406.3914;36.6
406.5562;17.8
406.8732;32.1
406.9156;32.5
406.9328;31
407.0028;13885.4
407.0293;27.9
407.1466;2837.6
407.1753;98.6
407.2101;3871.1
407.2297;33
407.2645;69782.7
407.6443;672.4
408.0055;497
408.054;29.1
408.1498;80.9
408.1775;32.9
408.2122;257
408.2381;57.1
408.2668;13579.6
408.3048;39.7
408.4051;24.5
408.5167;39.6
408.6207;40.2
408.6757;30.2
408.702;33
408.9999;5179.1
409.0959;104.3
409.1264;107.8
409.1453;553.7
409.1628;4832.1
409.193;78.8
409.2095;366.7
409.2259;1265
409.2442;196.8
409.2708;8070.2
409.2948;26.8
409.3328;44
409.4089;57.5
409.4577;32.4
409.7892;27.4
409.9941;43.8
410.0136;37.4
410.1643;68.1
410.25;41
410.2753;451.8
410.5178;21.9
410.5429;21.2
410.5762;21.2
410.6689;26.8
410.8604;33.7
410.9332;30.8
410.9965;227.9
411.0871;84
411.1072;89.8
411.1416;669.4
411.1585;2531
411.1784;362.5
411.2062;24.9
411.2222;58.9
411.2418;93.3
411.2687;768.6
411.3473;1898
411.3835;165.9
411.4201;32
411.5598;36.7
411.9417;40.6
411.9469;26.7
412.0668;28.1
412.17;481
412.2099;30
412.2729;35.6
412.3062;48.8
412.9334;62.5
412.9685;197.6
413.0156;19.2
413.0365;29.2
413.1195;51.2
413.1556;614.5
413.1708;82.9
413.1995;172.9
413.2193;30.3
413.2545;60.6
413.2889;69.7
413.4265;27.2
413.9609;33.8
414.1035;126.4
414.1632;28.7
414.1854;20.3
414.2564;19.6
414.2859;30.3
414.3216;467.6
414.406;29.6
414.5534;34.5
414.8498;28.6
414.8978;22.5
414.9304;28.3
415.0349;835.2
415.0671;35.6
415.1296;65.9
415.1741;97.5
415.2226;27.5
415.2692;110.3
415.2902;25.1
415.3063;29
415.3215;33.4
415.5644;24.1
415.8315;30.7
415.9332;25.5
416.0062;24.6
416.035;32.3
416.0392;39.2
416.0459;23.5
416.1294;166.2
416.1662;977.9
416.2561;141.1
416.3374;501.9
416.3663;32.3
416.7783;29.7
417.0303;169.9
