m/z;Intensity
225.6216;54
225.7086;14.7
225.7384;33.7
225.7989;14.4
225.8321;14.2
225.9448;5.9
225.9983;9
226.001;11.2
226.0044;13.7
226.0113;13.7
226.0357;1403.3
226.0729;4.7
226.0912;378.2
226.1052;6.5
226.109;9.5
226.1196;2935.3
226.1531;84.4
226.1808;8
226.1892;32.9
226.1946;19.8
226.376;14.7
226.8163;1810.7
226.8825;30.1
226.9962;39.5
227.0098;6
227.0232;4.4
227.0409;38
227.0561;167.5
227.0683;24.3
227.0924;6342.1
227.1036;9732
227.1288;2972
227.1424;18.8
227.1653;646.2
227.2015;12421.6
227.4654;11.4
227.7135;16.5
227.9477;32.9
227.9988;7
228.0005;7.7
228.0088;29.5
228.0519;15.1
228.0632;9.3
228.0877;1894.6
228.0988;657.7
228.107;300.6
228.124;660.5
228.1311;27.6
228.1604;120.9
228.2049;1276.8
228.2531;20.7
228.3778;8
228.4246;8.7
228.4596;31.2
228.5387;9.2
228.545;6.2
228.6081;27.2
228.6819;11.2
228.7242;22
228.7891;3.7
228.8134;533.1
228.8612;57.7
228.9033;34.6
228.9533;50.4
229.0176;15.1
229.0465;127.6
229.0581;4.8
229.0719;766.8
229.0829;3874.4
229.108;1639.3
229.1194;236.9
229.1445;1151.8
229.1562;10.9
229.181;525.9
229.2032;30.1
229.3424;31.8
229.3598;24.3
229.3909;13.2
229.471;16.2
229.6189;14.9
229.6494;9
229.8336;6.1
230.014;15
230.0353;11.9
230.0567;33.1
230.0671;256.1
230.0828;21.5
230.0935;6.1
230.1033;1897.8
230.1146;2400.9
230.1398;347.5
230.1986;7.7
230.2874;6.3
230.422;8.2
230.7133;6.2
230.7448;11.4
230.8109;16.2
230.8972;4.6
230.9645;5.1
230.9951;27.8
231.0322;116.5
231.0513;166.7
231.0633;7.5
231.0682;4.2
231.0873;573.6
231.0986;7.4
231.1239;81.2
231.1332;23.2
231.1677;16.2
231.1753;214.3
231.3534;6.2
231.4799;7
231.5523;13.1
231.6089;6
231.8841;3.8
231.9224;4
231.9288;17.7
231.941;14
231.9981;14.7
232.044;151.2
232.0827;30.5
232.0924;9.6
232.1191;342.3
232.1814;6.3
232.2639;17.2
232.3193;16.9
232.3441;8.7
232.4834;19.8
232.4955;15.5
232.5298;5.9
232.5617;6.3
232.6648;6.4
232.9017;20.3
232.9368;71.1
233.0455;7.2
233.0593;12.2
233.0667;34.9
233.0831;11.6
233.0929;27.2
233.1038;56.2
233.1547;10211.7
233.1911;4
233.3446;4.5
233.4131;14.4
233.5356;11.6
233.6444;6.3
233.6627;33.3
233.7101;12.4
233.7885;15.1
234.0315;15.6
234.0342;18.7
234.0363;17.1
234.0632;50.8
234.0772;183.2
234.0982;10.2
234.1118;12.3
234.1309;14.1
234.158;980.1
234.4641;35.2
234.5065;20.4
234.5148;7.6
234.7643;25.9
234.7715;14.3
234.8284;33.5
234.8673;23.9
234.9341;37.2
234.9649;16.2
234.9992;303.3
235.0277;36.5
235.0381;5.1
235.0486;83.5
235.0646;21.2
235.0723;32.5
235.0981;18.8
235.1343;394.9
235.1448;16.9
235.1703;4520.3
235.1937;4.6
235.44;20.5
235.454;10.7
235.6994;3.5
235.7324;14.8
235.879;9.4
236.0564;58.4
236.083;17.4
236.0929;418.9
236.1058;8.1
236.1417;133.4
236.1737;69.1
236.559;16.8
236.5775;10.4
236.5812;10.1
236.6949;14.9
236.8459;25.3
236.8731;14.6
236.9607;10.9
236.9776;27.6
237.0146;1824.7
237.0376;58.3
237.0439;38
237.0527;31.6
237.077;165.5
237.1008;16.8
237.1132;190.8
237.1497;1075.2
237.1859;82.7
237.3152;10.2
237.3309;36
237.355;50.3
237.5709;15.3
237.614;28.5
237.6665;9.8
237.8353;10
238.033;62.6
238.0724;50.9
238.085;1279.2
238.1086;38.8
238.1497;6.7
238.2096;69.6
238.2862;6.9
238.31;6.6
238.3768;3.5
238.456;28.8
238.509;12.8
238.6076;15.9
238.8226;13.4
238.8865;3.2
238.9761;2697.6
239.0119;102.8
239.0229;25.9
239.0438;32.6
239.0596;1597.6
239.0675;48.3
239.0764;7.9
239.0925;1968.9
239.1139;10.4
239.1289;12151.9
239.1651;216.7
239.1863;7.8
239.2016;1437.6
239.2139;21
239.2382;224
239.323;12.8
239.3417;8.3
239.4132;14.2
239.4827;7.7
239.5778;21.5
239.6007;13.8
239.6312;22.1
239.7145;15.2
239.7735;23.5
239.9079;8.9
240.0198;1183.2
240.06;60.2
240.0622;63.8
240.0823;48.8
240.0847;50
240.0945;13.7
240.0972;10.6
240.1208;51.4
240.1353;1393.4
240.2052;33.8
240.2802;14.5
240.3614;22
240.5142;16.7
240.7963;13.9
240.9089;224.5
240.9736;499.2
240.9843;482.6
241.0127;28.2
241.0572;55.2
241.0717;436
241.0826;367.3
241.108;3314.6
241.1193;11606.8
241.1445;5059.1
241.1809;859.5
241.2171;7805.3
241.2362;255.6
241.2537;14356.5
241.2708;3.1
241.2867;15
241.3327;9.1
241.5586;18.4
241.7364;13.2
241.9477;14
242.017;340.5
242.0356;13.3
242.0442;28.4
242.0667;162.2
242.0783;918.7
242.1025;40.1
242.105;36.9
242.1097;48.4
242.1148;40.2
242.1226;528.2
242.1398;514.1
242.148;47.7
242.1643;36.3
242.176;41389
242.2206;829.3
242.2569;1838.1
242.3279;10.5
242.5022;51.4
242.7009;13
242.7438;21.2
242.7905;36.9
242.9056;159.7
243.0153;23.2
243.027;458.9
243.0503;24.2
243.062;2538.9
243.0873;2035.4
243.0985;1779.6
243.1108;28.1
243.1236;1588.1
243.1353;28.1
243.1602;1564.9
243.1794;5157.1
243.1968;189.1
243.2596;16.5
243.3026;4.2
243.4961;4.9
243.5853;9.2
243.6759;8.2
243.6981;3.8
243.7857;15.2
243.8753;24.5
243.8925;33
244.0356;691.2
244.046;20.3
244.0825;10072.7
244.0942;71.9
244.1078;9.2
244.1191;165.6
244.1302;2309.1
244.1557;204.4
244.1821;4
244.2111;8.8
244.3627;14.8
244.3887;25.6
244.7043;22.3
244.7774;15.8
244.8089;4.9
244.9503;129.3
245.0278;3.8
245.0472;91.9
245.0557;11.7
245.0668;209.8
245.0772;82.2
245.0857;200.8
245.1029;1114.5
245.1141;397.9
245.1395;285.2
245.1612;33
245.1768;10.6
245.3279;10.2
245.5129;5.9
245.5291;20.4
245.5546;15.3
245.8831;14
245.9541;4.6
246.0139;87.9
246.021;19.3
246.0341;7.9
246.0613;110.7
246.0982;149.3
246.1104;42.5
246.1487;30.7
246.5307;50.2
246.6422;18.7
246.7114;8.1
246.7316;18
247.0399;33.3
247.046;8.9
247.0646;5.3
247.0747;109.8
247.0834;26.5
247.0932;16.4
247.1179;14.2
247.1444;15.3
247.1703;3637.2
247.3063;16.7
247.3564;32.1
248.0493;14.5
248.0768;74.2
248.1418;7.8
248.1746;82.2
248.2109;32.1
248.3958;6.3
248.6401;3
248.7525;9.9
248.8353;4.5
248.9857;7
249.0048;33.4
249.0174;50.5
249.0318;117.9
249.0537;27.5
249.0652;230.5
249.0779;8.5
249.0806;8
249.113;96.9
249.1491;2666.9
249.153;2748.6
249.1636;12.1
249.1703;62.7
249.186;642.5
249.3719;14.4
249.4305;6.4
249.4338;6.5
249.4565;51.4
249.4669;12.4
249.5353;23.2
249.5594;11.1
249.7292;12.4
250.0353;24.4
250.0597;153.3
250.0714;112.9
250.0798;48.7
250.1134;13.5
250.1448;5327.6
250.1561;51.2
250.174;14.2
250.1911;12.4
250.2204;44.2
250.2927;28.8
250.3276;6.4
250.4612;9.4
250.5269;11.9
250.5977;3.4
250.7052;21.1
250.86;8.4
250.9864;16.1
251.0249;8.9
251.0555;26.8
251.0607;8.7
251.069;78.6
251.0921;180.3
251.1052;11.7
251.1286;1990.7
251.1484;192.2
251.1652;2022.9
251.2011;20.9
251.2419;6.3
251.418;20.8
251.4362;28.6
251.7056;18.7
252.0872;212.4
252.1001;31.6
252.1327;19.9
252.1657;13.9
252.1963;11.7
252.2601;17.3
252.4222;10.2
252.554;30.4
252.6416;9.4
252.8084;17.6
252.9051;62.8
253.0087;33.3
253.0384;8.6
253.0508;140.1
253.071;229.5
253.1081;898.7
253.119;17.6
253.134;28.4
253.1445;7827.1
253.1571;176.9
253.1812;212.6
253.2172;5481
253.2896;15.4
253.8048;8.6
253.876;30.1
254.0799;1758.9
254.1031;21.9
254.1478;197
254.1839;4.6
254.2206;422.1
254.3051;26.6
254.326;5.1
254.495;14.7
254.696;8.7
254.7902;6.3
254.9141;23.6
254.9528;10.2
254.9733;89623.2
255.0084;30.8
255.032;17.7
255.0483;18
255.0505;17.1
255.0704;16.5
255.0737;12.8
255.0874;3582.6
255.0986;179.1
255.1063;60.8
255.1126;11.4
255.1237;6459.7
255.1349;3318.9
255.1601;3182.2
255.1968;740.8
255.2329;31425.9
255.2501;45.9
255.2704;12.7
255.2845;19.8
255.5352;27.8
255.9766;8377.7
256.0143;29
256.0785;141.6
256.094;90.6
256.1134;7.2
256.1303;166
256.1384;85.8
256.1558;72.1
256.1637;58.7
256.1919;8.3
256.2037;12.5
256.2361;4902
256.4107;20.9
256.4607;8.7
256.6356;29.7
256.6502;30.3
256.7907;15.8
256.8346;9.5
256.8929;11.6
256.9703;55845.4
256.9982;14.7
257.0308;125.5
257.0562;16.1
257.0668;266.7
257.0778;1394.5
257.103;2065.9
257.1142;1430.2
257.129;34.4
257.1393;3232.4
257.1512;29.5
257.1757;1406.8
257.1855;36.4
257.2124;628.3
257.2348;6.4
257.2485;39.3
257.2844;5.6
257.3082;34.4
257.3149;14.7
257.5077;7.4
257.6294;14
257.639;12.5
257.6748;3.5
257.9736;5301.4
258.0146;12
258.0516;407.9
258.0735;75.7
258.0982;14535.6
258.1095;184.2
258.1349;15.9
258.1461;1464.5
258.1713;59.3
258.2426;14.2
258.3131;16.1
258.4223;17
258.4333;9.9
258.549;22.6
258.5653;9.6
258.6355;31.4
258.7485;13.3
258.8756;7.1
258.9673;7976.8
258.9939;13.5
259.0108;19.1
259.0227;216.5
259.0455;21.6
259.0621;29.3
259.0763;420.3
259.0934;351.2
259.1087;5196.3
259.1186;1163.8
259.1299;1138.9
259.1551;150.5
259.192;14.8
259.213;13.7
259.2807;23.6
259.3251;16.6
259.3433;17.9
259.3601;39.4
259.4715;8.5
259.4888;6.3
259.5711;16.9
259.8587;14.9
259.8762;9.6
259.9553;12.6
259.9706;95.6
259.9941;46.7
260.0411;5578.3
260.0667;202.8
260.0768;67.6
260.0887;1681.6
260.1127;369.6
260.1252;3158.2
260.1344;9.3
260.184;32.7
260.2281;32.7
260.4704;8.2
260.5387;7.3
260.6148;6.2
260.7789;24
260.821;13.1
260.9679;120.6
260.9802;29
261.0257;134.8
261.0443;105.4
261.0539;75.7
261.0649;1319.5
261.0876;365.9
261.0987;31.5
261.1084;23
261.1262;24256.5
261.1496;225.2
261.1693;38.3
261.1791;3.2
261.1911;18.1
261.3779;7.2
261.4768;10.4
261.5332;10.5
261.5802;6.7
261.6976;6.7
261.8707;9.3
262.0084;4.6
262.0866;3.7
262.0964;1994.3
262.1295;2452.7
262.1447;10.4
262.1573;330
262.5514;32.5
262.7062;16.4
262.9653;36.2
262.9761;46.3
262.9833;6.1
262.9942;340.5
263.0128;24.4
263.0444;7.2
263.0616;105.6
263.069;355.7
263.0804;1355.9
263.0917;8.4
263.1055;103.4
263.1234;7359.7
263.1327;419.4
263.1651;2085.8
263.3219;16.4
263.3858;34.3
263.4381;15.6
263.4855;8
263.9986;14.7
264.0644;20.1
264.0936;252.5
264.1076;15.1
264.1253;66.8
264.1375;24
264.1606;129.5
264.1684;11.2
264.2141;26.3
264.3118;9.4
264.9316;28.5
264.9603;129.9
264.992;7.6
265.003;4.4
265.0091;48.3
265.0444;16.3
265.061;14.3
265.076;135.6
265.0784;130
265.0851;350.6
265.0933;25.5
265.1075;275.2
265.1213;6220.2
265.1477;212969.1
265.1805;2191.9
265.2105;254.2
265.2303;8.8
265.3169;19.7
265.3365;61.5
265.3985;54.5
265.4513;19.4
265.5623;10.8
265.6817;9.3
265.7788;12.2
265.9308;6.3
266.001;21.1
266.0035;19.2
266.065;11.9
266.0911;2309.2
266.1026;15.1
266.1247;175.9
266.1333;17.4
266.1511;23693.7
266.187;19.5
266.4322;30.9
266.4896;26.9
266.7809;104.5
266.8039;2020.8
266.8633;17.8
266.9712;16.3
267.0377;17.9
267.0634;38.1
267.0872;1609.2
267.098;31.9
267.1228;3218.3
267.1435;7870.1
267.1596;2360.3
267.1964;678.7
267.2328;496.3
267.2437;101
267.2684;1186.1
267.292;12.7
267.3692;11.6
267.7611;13.9
267.8024;8.2
267.9837;13.6
268.0563;10.4
268.0885;164.5
268.1268;9.4
268.1467;426.5
268.1626;3.8
268.1782;15
268.201;5
268.27;58.6
268.6575;10.1
268.7775;187.5
268.8009;3262
269.0065;8.4
269.0302;10.1
269.0667;137.9
269.081;172.2
269.1029;2066.2
269.1143;337
269.131;1079.2
269.1393;5718.9
269.1504;2349.7
269.1758;567.7
269.1897;15.7
269.2121;5609.7
269.2485;2750.7
269.2628;1007.7
269.285;32824.7
269.3425;7
269.6712;18.8
269.7339;32
269.8662;25.7
269.9074;6.1
270.0623;19.9
270.0756;29.1
270.1098;104.1
270.1428;36.7
270.1571;32.2
270.1708;31
270.2073;660.6
270.2155;323.5
270.2518;94.5
270.2628;68.5
270.2721;63
270.2882;5542.2
270.3174;12.5
270.6019;9.2
270.6797;5
270.7018;26
270.7979;1901.6
270.8458;262.3
270.9238;8.6
270.9687;42.2
271.0503;290
271.0735;55.8
271.0824;1068.5
271.0933;785.4
271.1184;1288.5
271.1298;635.2
271.141;18.9
271.1549;5422.5
271.1684;3.4
271.1915;642
271.2277;3809.2
271.2665;4.6
271.2915;4
271.5434;29.3
272.0531;11.8
272.1249;97.3
272.1615;5614.6
272.1996;4.3
272.2182;28.5
272.2316;119.5
272.2721;21.5
272.3393;27.5
272.3714;4.8
272.6057;16
272.776;14.8
272.7952;278.6
272.8426;361.3
272.8851;5.7
272.9643;22.7
273.0012;10.1
273.0262;38.7
273.0447;30.2
273.0531;17.7
273.0601;70.1
273.0735;245.4
273.0866;36.7
273.098;378.6
273.1088;2246.3
273.1342;1120.2
273.1461;17.5
273.1679;181.6
273.2068;11.6
273.2991;6
273.532;3.4
273.6379;21.1
273.8208;12.3
273.8658;34.9
273.9627;8.5
273.9809;260.3
274.0084;34.9
274.0566;3624.8
274.0651;3.5
274.094;34.5
274.1045;80.2
274.1194;986.6
274.1305;18.9
274.1407;1095.9
274.1497;10.4
274.1531;10.4
274.156;8.9
274.2879;15.7
274.3193;9.8
274.8472;10.9
274.8869;101
275.0229;44.5
275.0332;17
275.037;19.3
275.0396;17.6
275.0582;44.3
275.0695;95.7
275.0882;229.8
275.105;816
275.1498;49.7
275.1649;63.8
275.1688;73.9
275.2369;27.5
275.4608;15.2
275.7752;16.8
275.8206;12.8
275.9355;9.5
275.978;128
276.0612;318.7
276.0834;117.5
276.1119;1458.9
276.126;28.8
276.1337;5.3
276.2092;20.7
276.3093;29.9
276.4499;13.9
276.6027;16.2
276.832;21.7
276.8877;27.7
276.9361;220.9
277.033;80.7
277.0491;10.3
277.0744;3.9
277.0849;85
277.0962;1163
277.121;3834.6
277.144;1655.7
277.1584;8.9
277.1661;11.5
277.18;6898.9
277.4492;18.5
277.6626;9.9
277.7306;3.7
278.0877;46.7
278.1064;26.7
278.124;21.9
278.1388;16.7
278.1526;5307
278.1838;376.5
278.384;6
278.5731;28.6
278.7817;30.7
278.83;66.9
278.9566;34.6
278.9945;124.7
279.0388;19.2
279.0644;27.6
279.0999;478.2
279.1186;503.4
279.1276;1357.9
279.1365;149.3
279.1641;6892.5
279.1963;8.1
279.2329;41.7
279.6955;4.5
279.8729;9.8
279.9446;31.3
280.0312;15.3
280.0486;28.8
280.0632;15.2
280.0807;171.9
280.1068;1683.2
280.1325;8.6
280.1497;1204.8
280.1667;174.6
280.186;16.5
280.5489;14.9
280.86;21.3
280.9311;118.6
281.0042;60
281.0277;7.5
281.0626;3.8
281.1027;99.7
281.1147;145.8
281.1383;710.1
281.1606;67.6
281.1756;2527.4
281.2122;1052.1
281.2485;930.9
281.4545;40
281.8728;28.3
282.0053;5.7
282.0226;106.2
282.0801;22.6
282.1005;113.6
282.1682;32.9
282.18;29.1
282.1843;29.2
282.1879;27.9
282.2171;7.2
282.2514;4.9
282.3453;8.1
282.6294;4.8
282.6378;4.9
282.6948;6
282.7779;529.3
282.8584;6
282.9279;86.7
282.9373;5.4
282.9839;6.8
283.0461;180.5
283.0817;259.8
283.1005;39.2
283.1184;1336.3
283.1298;1477.2
283.155;1526.3
283.1914;2002.2
283.2278;508.3
283.2409;29
283.264;32229.7
283.3003;179.4
283.5377;15.9
283.6923;7.1
284.0542;210.1
284.1161;32.9
284.1255;136.3
284.195;8.7
284.2305;6
284.2674;5504.7
284.3639;18.4
284.4146;19.5
284.775;1141.6
284.8311;24
284.8941;46.7
284.926;5.1
284.9471;12.5
285.0017;20.5
285.0436;29
285.0617;424.4
285.0747;17.3
285.0779;14.6
285.0831;16.4
285.0979;810.5
285.1095;1960.2
285.1162;2671.3
285.126;6720.6
285.1456;287
285.1603;13
285.1709;379.1
285.207;2425
285.2236;6.7
285.2434;11599.5
285.2709;27.3
285.28;52.5
285.5246;12.5
285.8008;4.1
286.0458;11.7
286.0602;13.3
286.0975;14.8
286.12;74.9
286.1294;543.4
286.1404;147.5
286.1772;246.6
286.2107;72
286.2212;14.5
286.2469;1201.3
286.7508;11.9
286.7718;597.5
286.8595;11.9
286.9326;10.2
286.9452;19.2
287.0406;99.7
287.0563;4.6
287.0674;14
287.0765;108.2
287.0883;2265.2
287.1059;157.9
287.1137;219.4
287.1246;4246.3
287.1366;22.2
287.1499;567.5
287.1863;90.5
287.2227;701
287.3345;6.1
287.3746;51.9
287.4764;28.8
287.4913;17.6
287.5706;11.7
287.665;6.9
287.6971;10.6
287.7424;4.7
287.8606;3.9
287.9765;5.5
288.0727;143.3
288.1197;4845.3
288.1528;4.1
288.1815;123.5
288.4897;36.1
288.5294;9.9
288.6302;32.2
288.6442;28.7
288.6808;5.9
288.7068;33.6
288.7687;44.9
288.8148;14.8
288.8671;11.1
288.9341;5153.5
288.9538;14.6
288.975;198
289.0376;70.5
289.0875;83.5
289.1085;9.3
289.1212;1816
289.145;8.7
289.1636;72.9
289.1839;11.6
289.2218;15
289.5726;10.1
289.9377;40.8
290.0344;41.8
290.0667;20.3
290.0876;53.7
290.0991;352.8
290.1151;111.6
290.1241;134
290.1437;15.9
290.1678;13.5
290.2248;79.2
290.346;7
290.3595;15.4
290.7635;10.6
290.8333;18.7
290.8934;15.4
290.9312;4951.9
290.9497;21505.5
290.9703;8.8
291.0181;39.8
291.0423;14
291.0468;18.1
291.0502;10.9
291.0691;451.1
291.0998;468
291.1185;187.9
291.1286;81.6
291.1455;458.9
291.1598;5279.9
291.1745;1436.2
291.1897;1637.9
291.1996;4454.9
291.2119;679.1
291.2501;12
291.2799;7.1
291.324;11.7
291.3704;14.3
291.3812;14.2
291.5316;6.7
291.6311;17.1
291.8229;30.2
291.9347;52.4
291.9529;1635.4
291.9856;9.7
292.0077;12.8
292.0415;19.9
292.0824;39
292.1168;10.4
292.1628;201
292.2038;148.8
292.2111;23.3
292.3685;27.8
292.5814;6.6
292.8292;8.3
292.9282;758.3
292.9468;20717.7
292.9944;33.3
293.0293;9.2
293.0802;240.6
293.0971;17.8
293.1008;18.3
293.1158;2100.3
293.1393;153.1
293.1557;52.5
293.1791;80754.3
293.2122;32.2
293.9291;13.6
293.95;1494.7
293.9607;24.6
293.9704;15.8
293.9994;16.2
294.1226;1111.3
294.1768;2863.7
294.1833;9393.6
294.8043;4.8
294.9438;6013.7
294.9728;38.9
295.0854;1118
295.0952;313
295.1141;141.9
295.125;15.2
295.1357;48.6
295.1548;2687.8
295.1748;3163.2
295.2042;776
295.2279;318.5
295.2646;4.6
295.2826;11.5
295.2939;63
295.3245;11
295.4267;9.4
295.6131;12.8
295.6601;7
295.7655;4.7
295.7902;50
295.8432;29.1
295.8533;22.1
295.9469;38.3
295.9911;12.6
296.0385;26.9
296.0773;11.1
296.0893;74.7
296.1016;586.2
296.123;54.6
296.1568;21.8
296.1772;107.5
296.2298;6.7
296.7027;27
296.8277;31.3
296.8488;46.3
296.8896;8.9
296.9354;111.8
296.971;7.8
297.0469;510.6
297.0966;18.6
297.1104;99.1
297.1176;94.3
297.1341;10948.5
297.1526;35652.9
297.1703;2143.1
297.2068;319.7
297.2433;7489.3
297.2804;50
297.2922;29.4
297.3043;9.8
297.3161;4045.6
297.3328;24.3
297.3362;24.6
297.4397;19.4
297.8196;95.1
297.8395;306.8
298.0695;303.5
298.0978;33.5
298.1371;623.1
298.1559;5044
298.1716;7.8
298.2466;760.5
298.2949;6.6
298.3196;252.5
298.3284;37.9
298.3428;10.5
298.5646;8
298.7085;19.4
298.7342;15.1
298.7463;26.5
298.7582;38.7
298.7635;52.7
298.7717;60.3
298.7789;77
298.8225;9034.5
298.8357;12988.1
298.8695;568.4
298.8882;47.7
298.8995;43.7
298.9325;15.8
299.0147;65.4
299.025;31.1
299.0441;4.5
299.0539;14.3
299.0775;187.7
299.095;28.1
299.1133;396.1
299.1247;2435.7
299.1488;1937.7
299.161;214.1
299.1733;5.4
299.1862;750.4
299.2229;425.1
299.259;5874.6
299.7777;23.8
299.8206;84.6
299.8382;213.6
299.8858;16.3
300.0382;43.7
300.0858;33.7
300.0982;15.2
300.12;30.5
300.1347;409.8
300.1558;15.3
300.2258;4.1
300.2624;402
300.2948;30.7
300.3255;23.4
300.3433;68.3
300.7331;27
300.7483;45
300.8646;4.2
300.9772;20.8
301.003;3.4
301.0425;43.5
301.0614;17.6
301.0751;53.6
301.0869;17.9
301.1041;162.1
301.1216;801.9
301.1274;736.1
301.1401;1720.1
301.1656;268.2
301.2018;310.5
301.239;20.7
301.3902;20.4
301.5229;3.6
301.6299;11
301.6834;14.3
301.8565;14.9
301.9961;20.9
302.0659;1865.1
302.0881;67.6
302.0986;51.8
302.1356;10122
302.2064;4.1
302.3417;3.4
302.6456;6.8
302.7217;20.5
302.8449;9.3
303.0832;2439.2
303.0991;252.2
303.1185;114
303.1399;261.5
303.1884;79.3
303.1996;84.7
303.2136;30.7
303.2186;43.8
303.3952;9.8
303.5224;8.9
303.8923;10
304.0324;20.2
304.0629;95.1
304.0871;25.8
304.1016;6
304.1297;349.5
304.3609;17.4
304.4194;6.6
304.5581;4.7
304.7445;10.8
304.8557;19.8
304.9642;15.8
305.0795;181.4
305.1152;500.3
305.1378;11.4
305.1575;3.7
305.1755;7.5
305.189;260.8
305.2154;2909.4
305.4152;12
305.7297;27.7
305.772;8.6
305.8692;7.8
305.9603;9.2
305.9727;15.1
306.0759;64.9
306.1194;17.6
306.1284;8
306.1692;17.2
306.172;16.6
306.2077;3.9
306.2202;1307.7
306.5078;22.2
306.536;7.1
306.5616;12.8
306.9173;16.4
306.9508;4
306.9893;65.7
307.0285;16.5
307.0955;585.9
307.1145;9.1
307.1321;72.6
307.1545;4155.4
307.1949;974.2
307.2046;261.7
307.4048;12.6
307.7067;8.2
307.8066;35.8
307.9797;7
307.9982;7.8
308.0746;32.6
308.113;11.9
308.138;5444.6
308.1573;111.8
308.1923;13.2
308.2026;6.2
308.2178;10.3
308.4166;37.2
308.4253;9.8
308.6672;3.6
308.9561;8.6
308.9963;11.2
309.0114;12.4
309.092;54.3
309.1109;239.8
309.1352;115.2
309.1533;2443.7
309.1702;71522.9
309.207;93.2
309.2495;21.1
309.4163;37.5
309.4513;9.6
309.7127;5.6
309.9571;16.7
310.0813;29.7
310.0964;808
310.1185;15.5
310.1403;1663.1
310.1732;12087.9
310.2111;4.6
310.2401;14
310.4032;30.9
310.4669;9.7
310.5246;9.9
310.5303;13.7
310.5341;15.4
310.8059;13.2
310.9159;17.3
310.9294;25
311.0645;20.7
311.0887;209
311.1141;23.4
311.1336;21.2
311.1508;2898.9
311.1682;158683.1
311.1859;37465.1
311.2227;1646.8
311.2481;110.6
311.2592;523.3
311.2953;1415.8
311.3322;8.5
311.4083;72.6
311.5651;31.3
312.094;81.2
312.1716;25721.9
312.1893;5848.9
312.2093;3.2
312.2268;45.6
312.2535;57.1
312.3005;43.1
312.3768;9.4
312.5848;17.4
312.7267;6.4
312.8116;24.1
312.981;13.6
313.0583;53.1
313.0783;37.5
313.1022;20.7
313.129;2583.1
313.1419;69.2
313.1644;7065.9
313.1747;1240.6
313.1913;2813.9
313.2021;206.9
313.2381;30765.6
313.2745;18968.3
313.3157;33.6
313.7936;10.6
314.0334;9.7
314.0629;26.8
314.0827;9.5
314.1226;9.3
314.136;60
314.1668;361.6
314.1946;24.1
314.2413;5366.8
314.2778;3363.4
314.5261;26.2
314.7788;13.9
314.9042;39.3
315.0192;24.9
315.0744;11.6
315.1022;70
315.1194;29838.3
315.1431;256.4
315.1556;645.8
315.1818;1313.9
315.217;54
315.2286;8.8
315.2538;1280.3
315.366;33.6
315.4362;19.8
315.894;22.3
316.0563;8.7
316.0793;59.3
316.1055;8.1
316.1227;3514.9
316.1512;343.1
316.1735;8.3
316.2129;61.8
316.2564;36.4
316.4653;25.2
316.6269;20.4
316.9075;686.6
316.9633;8.5
317.011;21.7
317.07;58.9
317.081;18.1
317.0987;1936.7
317.1181;571.7
317.1336;90.6
317.1549;364.5
317.1981;15.5
317.338;16.2
317.7721;54.3
317.8691;10.6
318.0827;164
318.0932;37.9
318.122;7
318.2165;7
318.3712;7.8
318.8151;10.5
318.9044;1388.9
319.0578;17
319.069;9.1
319.0935;66.7
319.1301;236.4
319.1677;103
319.194;59
319.2311;1585.8
319.4375;42.9
319.4431;28.3
319.448;15
319.581;49.9
319.6339;5.9
319.7583;7.4
319.9106;15
320.081;27.5
320.0927;57.7
320.1644;16
320.235;26
320.3104;14.8
320.4269;18.9
320.4996;10.5
320.6075;10.3
320.722;3.4
320.8093;13.5
320.9016;239.6
320.9553;16.1
320.9761;9.2
321.021;11.6
321.0638;8.7
321.0744;117.5
321.0914;18.6
321.0973;25.5
321.1104;333.4
321.1249;4
321.1488;21.7
321.1746;727.5
321.2102;8093.4
321.6138;9.1
321.671;4.4
321.8295;30.6
321.8623;11.1
321.9103;11.7
321.9975;10.6
322.0932;22.5
322.1534;182.1
322.1794;8.6
322.2136;497.4
322.3994;12.8
322.5408;13.4
322.78;28
322.8993;5.7
322.9393;20
322.9825;11.7
323.0468;11.3
323.0652;72.7
323.0897;83.8
323.1068;1038.2
323.1268;37
323.1495;6528.5
323.1683;4192.1
323.1868;2265.3
323.2209;162.2
323.2592;7.3
323.3726;15.6
324.1087;12.8
324.1196;15.5
324.123;14.7
324.1326;13.2
324.1569;730
324.1713;176.5
324.1899;91.7
324.223;32.8
324.2576;11.1
324.7623;231.5
324.8901;32.2
324.9293;23.6
324.993;48.8
325.0812;87.3
325.1011;500.4
325.1287;49.7
325.1415;692.7
325.1656;14979.6
325.1837;196476.8
325.2013;5843.6
325.2386;123.5
325.2701;202.4
325.3105;16.3
325.438;48
325.6273;63.2
325.7377;15.5
326.0924;144.5
326.1377;9.4
326.1521;26.2
326.1686;1686.7
326.1873;34168.6
326.2041;366.1
326.4636;9.2
326.6243;4.4
326.7595;652
327.0115;7
327.0442;24
327.1064;63.5
327.1197;54.1
327.1386;1090.3
327.1618;595.8
327.1803;10808.8
327.2174;1632
327.2368;274.9
327.2538;1301.7
327.2662;3.7
327.2896;66.9
327.3076;15
327.5849;29.1
327.6142;27.8
327.755;29.5
328.0904;35
328.1139;114
328.1524;130.9
328.1825;921.2
328.2209;62
328.2563;20.3
328.7566;429.6
328.8496;16.2
329.052;26.8
329.0814;4
329.0985;156.7
329.1172;82.1
