m/z;Intensity
310.1617;61.2
310.1638;49.1
310.1658;186.7
310.1679;1316.4
310.17;3998.6
310.172;6352.6
310.1741;6103.3
310.1762;3640.9
310.1782;2467.2
310.1803;2062.6
310.1824;1110.5
310.1844;261.1
310.1865;60.4
310.1885;78.1
310.1906;84.7
310.1927;78.2
310.1947;52.5
310.4983;2.6
310.5004;3.6
310.5025;3.9
310.5045;3
310.5066;1.4
310.6513;13.3
310.6534;19.1
310.6555;23.7
310.6575;26.3
310.6596;25.2
310.6617;20.4
310.6637;14.6
310.6741;1.7
310.6762;36
310.6782;43
310.6803;47.4
310.6824;46.8
310.6844;35.9
310.7527;13.3
310.7548;21.1
310.7568;22.4
310.7589;18.4
310.761;12.7
310.8396;1
310.8417;22.6
310.8438;49
310.8458;61.5
310.8479;53.7
310.85;30.7
310.9183;2.8
310.9204;2.8
310.9225;2.9
310.9245;2.9
310.9266;2.3
311.0136;6.5
311.0157;10.9
311.0177;11.7
311.0198;9.4
311.0219;5.4
311.0385;2.6
311.0405;58.6
311.0426;114.5
311.0447;144.7
311.0468;128.3
311.0488;85.9
311.0509;18.9
311.053;19.6
311.055;16.8
311.0696;15.5
311.0716;18.3
311.0737;22.3
311.0758;20.9
311.0778;11.9
311.0799;10
311.082;28.4
311.0841;41.5
311.0861;59.6
311.0882;64.6
311.0903;58.2
311.0924;45.2
311.0944;19
311.0965;17.2
311.0986;13.6
311.1006;16
311.1027;15.9
311.1048;19.9
311.1069;15.7
311.1089;60.5
311.111;123.8
311.1131;172.9
311.1152;158.6
311.1172;101.6
311.1193;38.5
311.1214;5.1
311.1234;38.9
311.1255;70.7
311.1276;89.9
311.1297;106.2
311.1317;105.4
311.1338;86.5
311.1359;52.3
311.138;21.7
311.14;17.4
311.1421;184.9
311.1442;625.4
311.1463;1399.2
311.1483;2226.7
311.1504;2670.5
311.1525;2171.1
311.1545;966.8
311.1566;473.1
311.1587;817.6
311.1608;3003.4
311.1628;15050.4
311.1649;38049
311.167;60085.4
311.1691;65701.2
311.1711;50525.7
311.1732;25811.8
311.1753;6994.4
311.1774;1343.9
311.1794;3704.5
311.1815;12251.9
311.1836;24699.1
311.1856;32678
311.1877;30193.4
311.1898;19258.8
311.1919;7430.2
311.1939;972.8
311.196;128
311.1981;4.9
311.2002;41.1
311.2022;58
311.2043;64.7
311.2064;61.5
311.2085;46.1
311.2147;13
311.2168;312.4
311.2188;1126.3
311.2209;2046.2
311.223;2378.4
311.2251;1832.5
311.2271;842.2
311.2292;157.6
311.2313;25.7
311.252;9
311.2541;31.6
311.2562;107.1
311.2582;177.8
311.2603;198.8
311.2624;153.9
311.2645;75.8
311.2665;9.5
311.2873;3.4
311.2894;86.4
311.2914;409.7
311.2935;777.8
311.2956;921.6
311.2977;725.7
311.2997;344.8
311.3018;58.2
311.5364;7.1
311.5385;10.6
311.5405;11.5
311.5426;9.8
311.5447;6.2
311.5551;2.1
311.5572;2.9
311.5592;3.2
311.5613;3.2
311.5634;2.8
311.5655;1.5
311.7712;15.1
311.7733;23.7
311.7754;27.8
311.7775;26.5
311.7796;19.5
312.0438;9.2
312.0459;21.9
312.048;29.5
312.0501;29.2
312.0522;22.9
312.0542;15.9
312.0563;28.4
312.0584;54.4
312.0605;60.5
312.0626;44.2
312.0647;19.3
312.0688;1
312.0709;23.2
312.073;53
312.0751;65.2
312.0772;63.7
312.0792;63.8
312.0813;64.9
312.0834;52.2
312.0855;23.4
312.0876;1.3
312.0897;29
312.0917;44.3
312.0938;48.9
312.0959;37.4
312.098;19.4
312.1063;15.3
312.1084;24.4
312.1105;27.8
312.1126;26.3
312.1146;20.4
312.1188;3.9
312.1209;6.7
312.123;8.2
312.1251;7.2
312.1271;3.7
312.1626;31.9
312.1646;475.7
312.1667;2604.5
312.1688;6697
312.1709;9993
312.173;10014.7
312.1751;6754.8
312.1771;2725.1
312.1792;508.3
312.1813;169.4
312.1834;691.1
312.1855;2102.9
312.1876;3856.1
312.1896;4515.8
312.1917;3546.1
312.1938;1744.3
312.1959;463.8
312.198;91.6
312.2001;11.3
312.2376;1
312.2397;22.7
312.2417;46.4
312.2438;57.7
312.2459;47.4
312.248;19.2
312.2709;1.8
312.273;38.4
312.2751;48.2
312.2772;51.5
312.2793;46.6
312.2813;35.3
312.2939;2.5
312.2959;7.3
312.298;9.1
312.3001;6.5
312.3022;1.9
312.9579;13.4
312.96;18.6
312.962;20.1
312.9641;18
312.9662;13.6
312.9683;10.8
312.9704;15.9
312.9725;33.9
312.9746;39.5
312.9767;41.8
312.9788;35.5
312.9809;19.8
313.0248;1.5
313.0269;34
313.029;80.5
313.0311;122.6
313.0332;138.9
313.0353;109.1
313.0373;52.7
313.0394;196.2
313.0415;618.2
313.0436;897.7
313.0457;853.4
313.0478;541.6
313.0499;182.8
313.052;40.9
313.0541;31
313.0562;30.2
313.0583;17.2
313.0604;1.7
313.0625;1
313.0645;25
313.0666;95.3
313.0687;132.4
313.0708;139.1
313.0729;157.8
313.075;181.7
313.0771;193.8
313.0792;139.5
313.0813;74.8
313.0834;34.9
313.0855;24.3
313.0876;75.2
313.0897;173.4
313.0918;243.1
313.0938;223.5
313.0959;118.8
313.098;13.2
313.1001;94.2
313.1022;185.4
313.1043;237.5
313.1064;236.8
313.1085;180.5
313.1106;81.5
313.1127;67.7
313.1148;122.3
313.1169;398.1
313.119;707.4
313.1211;910.9
313.1231;1143.6
313.1252;1478.5
313.1273;1761.1
313.1294;1785.1
313.1315;1239
313.1336;446.1
313.1357;38.1
313.1378;34.6
313.1399;69.4
313.142;85.1
313.1441;83.6
313.1462;65.2
313.1483;19.6
313.1545;21.2
313.1566;163.4
313.1587;753.4
313.1608;2099.2
313.1629;3633.2
313.165;4394.7
313.1671;3772.7
313.1692;2172.9
313.1713;759.7
313.1734;268
313.1755;193.4
313.1776;134.5
313.1797;60.5
313.1818;12.7
313.1901;11.9
313.1922;19.2
313.1943;25.5
313.1964;102.1
313.1985;218
313.2006;347
313.2027;372.4
313.2048;270.3
313.2069;118
313.209;12.5
313.2132;2.2
313.2153;47.7
313.2174;83.9
313.2194;96.6
313.2215;84.8
313.2236;59.7
313.2257;5
313.2278;126.2
313.2299;690.6
313.232;3838.2
313.2341;12014.5
313.2362;21405.2
313.2383;25583.6
313.2404;21321.2
313.2425;11850.8
313.2446;3522.6
313.2467;311.6
313.2488;32.1
313.2509;6.4
313.253;1.4
313.255;29.7
313.2571;35.4
313.2592;71.4
313.2613;153.2
313.2634;199.9
313.2655;354.5
313.2676;934.5
313.2697;3551.7
313.2718;7750.4
313.2739;10716.1
313.276;10116.6
313.2781;6346.7
313.2802;2210.7
313.2823;273.7
313.2844;1.7
313.3346;16
313.3367;24.2
313.3388;26.2
313.3409;19.4
313.343;6.9
313.3556;2.1
313.3577;2.9
313.3598;3.3
313.3619;3
313.364;2
313.6722;19.9
313.6743;54.9
313.6764;74.2
313.6785;67.4
313.6806;42.4
313.7688;1.8
313.7709;39.7
313.773;68.5
313.7751;79.8
313.7772;68.8
313.7793;40.3
313.8633;2.3
313.8654;3
313.8675;3.3
313.8696;3
313.8717;2.1
314.0188;1.4
314.0209;37.1
314.023;211.1
314.0251;563.6
314.0272;819.5
314.0293;808.5
314.0314;539.4
314.0335;207.3
314.0356;3.9
314.0587;5.7
314.0608;49.1
314.0629;84.6
314.065;98.6
314.0671;74.3
314.0692;27.8
314.1281;3.9
314.1302;93.4
314.1323;345.8
314.1344;604.1
314.1365;682.5
314.1386;527.4
314.1407;233.8
314.1429;15.9
314.2018;1.4
314.2039;32.2
314.206;82.7
314.2081;102.3
314.2102;79.8
314.2123;46
314.2291;14.8
314.2312;28.4
314.2333;198.5
314.2354;513.6
314.2375;1620.1
314.2396;2912.5
314.2417;3424.9
314.2438;2716.5
314.2459;1327.3
314.248;306.6
314.2691;4.2
314.2712;61.3
314.2733;343.1
314.2754;757.3
314.2775;1041.6
314.2796;971.1
314.2817;606.8
314.2838;218.3
314.2859;29.3
314.893;7.2
314.8951;10.1
314.8972;10.9
314.8993;8.8
314.9014;4.7
314.9964;6.5
314.9985;9.6
315.0006;12.1
315.0028;12.1
315.0049;8.8
315.007;4.1
315.0091;5.8
315.0112;8.7
315.0133;9.1
315.0154;6.3
315.0175;1.6
315.0323;14
315.0344;21.5
315.0365;26.4
315.0387;23.7
315.0408;14.4
315.0429;3
315.045;3.3
315.0471;3.5
315.0492;2.7
315.0598;10.7
315.0619;32.7
315.064;40.9
315.0661;45.7
315.0682;128.2
315.0703;170.5
315.0725;197.6
315.0746;162.7
315.0767;99.6
315.0788;68.7
315.0809;96.1
315.083;101.8
315.0851;105
315.0872;89.2
315.0894;59.3
315.0915;25.3
315.0936;23.3
315.0957;19
315.0978;24.8
315.0999;61.1
315.102;245.8
315.1041;448.5
315.1063;633.4
315.1084;847
315.1105;1498.2
315.1126;5438.4
315.1147;22288.2
315.1168;45926.6
315.1189;62115.8
315.1211;58962.9
315.1232;38441.7
315.1253;14338.5
315.1274;2462.1
315.1295;6499.9
315.1316;6715.4
315.1337;5000.7
315.1358;2648
315.138;820.6
315.1401;465.8
315.1422;675
315.1443;820
315.1464;704.5
315.1485;383.4
315.1506;146.5
315.1528;59.2
315.1549;76.4
315.157;74.4
315.1591;50.9
315.1612;18.7
315.1633;12.4
315.1718;4.7
315.1739;116.1
315.176;513.5
315.1781;1200.1
315.1802;1761.9
315.1823;1700.1
315.1845;1013.7
315.1866;332.4
315.1887;18.4
315.1908;13.2
315.1929;13.8
315.195;14.7
315.1971;14.9
315.1993;15.1
315.2014;16.1
315.2035;15.1
315.2056;9.3
315.2119;14.9
315.214;84.3
315.2162;140.6
315.2183;152.4
315.2204;116
315.2225;60.2
315.2246;2.5
315.2436;3.3
315.2458;90
315.2479;607.9
315.25;2152.2
315.2521;3953.6
315.2542;4687.2
315.2563;3749.4
315.2584;1899.2
315.2606;455.6
315.2627;19.4
315.3621;1.8
315.3642;37.3
315.3663;56.7
315.3684;62.4
315.3705;52.9
315.3727;31.9
315.3959;1.7
315.3981;3
315.4002;3.4
315.4023;2.7
315.4044;1.3
315.6203;1.5
315.6225;2.9
315.6246;3.5
315.6267;3.1
315.6288;1.9
315.8747;2.5
315.8768;4.7
315.8789;6.1
315.881;6.2
315.8832;5
315.8853;1.6
316.0656;6.9
316.0677;12.4
316.0699;22.6
316.072;154.7
316.0741;353.1
316.0762;673.4
316.0784;983.8
316.0805;1024.8
316.0826;703.4
316.0847;322
316.0868;52.5
316.106;1
316.1081;24.3
316.1102;100.2
316.1123;346.5
316.1144;861.4
316.1166;1904.5
316.1187;3939.7
316.1208;6241.1
316.1229;7209.5
316.1251;5872.7
316.1272;3022.7
316.1293;635.5
316.1314;166.3
316.1336;206.5
316.1357;189.6
316.1378;126
316.1399;29.8
316.1442;7.3
316.1463;46.8
316.1484;105.9
316.1505;149.7
316.1527;148.4
316.1548;102.4
316.1569;41.3
316.159;7
316.1718;2.1
316.1739;44.2
316.176;66.9
316.1781;79.5
316.1803;81
316.1824;71.6
316.1845;47.8
316.2355;1.7
316.2376;36.5
316.2397;49.5
316.2419;54.1
316.244;49.9
316.2461;37.1
316.2504;3.5
316.2525;75.5
316.2546;133
316.2567;170.7
316.2589;156.4
316.261;92.8
316.2631;22.8
316.4842;1.9
316.4863;3
316.4884;3.5
316.4906;3
316.4927;1.8
316.812;7.3
316.8141;8.9
316.8162;9.6
316.8184;8.5
316.8205;5.3
316.8546;11.3
316.8567;13.4
316.8588;13.8
316.861;12
316.8631;8
316.8993;6.8
316.9015;141.9
316.9036;508.8
316.9057;868.8
316.9079;968.1
316.91;724.4
316.9121;322
316.9143;49.9
317.0144;4
317.0166;6.7
317.0187;8.5
317.0208;8.6
317.023;12.4
317.0251;14
317.0272;12
317.0294;10
317.0315;5.5
317.0464;3.2
317.0486;4.6
317.0507;5.2
317.0528;6.2
317.055;5.1
317.0571;4.5
317.0592;4.7
317.0614;4.5
317.0635;19
317.0656;136.5
317.0678;250.6
317.0699;303.4
317.072;256.7
317.0741;151.2
317.0763;95.3
317.0784;130.3
317.0805;249.3
317.0827;352.6
317.0848;390.4
317.0869;360.4
317.0891;248.1
317.0912;112.7
317.0933;582.1
317.0955;1911.4
317.0976;2963.2
317.0997;3047.3
317.1019;2169.8
317.104;965.2
317.1061;182.8
317.1083;33.2
317.1104;155.8
317.1125;281.3
317.1147;352.8
317.1168;404
317.1189;634.5
317.1211;930
317.1232;1192.7
317.1253;1147
317.1275;768.1
317.1296;289.9
317.1317;74
317.1339;49.2
317.136;43.3
317.1381;25
317.1403;4.7
317.1467;2.4
317.1488;52
317.1509;119.4
317.1531;144.6
317.1552;180.1
317.1573;310.5
317.1595;346.4
317.1616;344.3
317.1637;247.2
317.1659;128.5
317.1894;1
317.1915;21.2
317.1936;47.4
317.1958;71
317.1979;76.2
317.2;54
317.2022;19.5
317.2043;4.6
317.2299;3.6
317.232;74.3
317.2342;91.4
317.2363;99.8
317.2384;91.9
317.2406;64.5
317.4071;2.8
317.4093;3.2
317.4114;3.4
317.4135;3.1
317.4157;2.1
317.9954;2.2
317.9975;45.7
317.9997;58.4
318.0018;58
318.004;46.4
318.0061;29.1
318.0789;14.9
318.0811;22.9
318.0832;29.3
318.0854;27.1
318.0875;15.1
318.0897;1.1
318.0918;24
318.0939;38.3
318.0961;44
318.0982;40
318.1004;29.8
318.1025;16
318.1518;1
318.154;20.8
318.1561;34.2
318.1582;39.6
318.1604;35.3
318.1625;22.8
318.199;4.5
318.2011;96.8
318.2033;204.7
318.2054;295.2
318.2076;318.3
318.2097;245.8
318.2118;136.2
318.214;46.8
318.2161;11.5
318.3534;2.2
318.3556;3
318.3577;3.2
318.3599;2.8
318.362;2
318.4886;6
318.4908;7.5
318.4929;7.7
318.4951;6.6
318.4972;4.2
318.8948;4.5
318.897;50.1
318.8991;356.1
318.9013;1049.6
318.9034;1617.9
318.9056;1666.6
318.9077;1163.1
318.9099;486.3
318.912;32.3
318.9529;2.6
318.9551;54.6
318.9572;80
318.9594;91.6
318.9615;82.7
318.9637;56.2
319.0433;4.4
319.0455;11.4
319.0476;15.8
319.0498;14.3
319.0519;8.3
319.0541;1.8
319.0605;13.2
319.0627;57.9
319.0648;71.9
319.067;75.1
319.0691;63.3
319.0713;40.8
319.0734;14.6
319.0756;12.7
319.0778;12.2
319.0799;12.6
319.0821;27.1
319.0842;39.6
319.0864;40.8
319.0885;45.1
319.0907;95.1
319.0928;125.3
319.095;191.8
319.0971;212.9
319.0993;198.1
319.1014;144.4
319.1036;129.3
319.1057;80.8
319.1079;16.2
319.1165;17
319.1187;103.9
319.1208;165.4
319.123;196.8
319.1251;205.4
319.1273;163.3
319.1294;109.2
319.1316;91.1
319.1337;76.6
319.1359;60.5
319.138;73
319.1402;71.5
319.1424;53
319.1445;26.2
319.1531;1.1
319.1553;23.6
319.1574;47.2
319.1596;57.8
319.1617;54.7
319.1639;41.1
319.166;80
319.1682;99.6
319.1704;103.8
319.1725;86.5
319.1747;56.6
319.2264;5.8
319.2285;16.1
319.2307;25.2
319.2328;46.3
319.235;48.9
319.2371;119.3
319.2393;183.7
319.2414;196.3
319.2436;145.2
319.2458;79
319.3471;13.8
319.3492;19.5
319.3514;20.7
319.3535;18.9
319.3557;13.4
319.3578;3.6
319.36;3.2
319.3621;2.2
319.4743;2.7
319.4764;3.4
319.4786;4
319.4808;4.1
319.4829;3.7
319.4851;2.9
319.4872;2
319.5498;1.9
319.5519;2.9
319.5541;3.3
319.5563;2.8
319.5584;1.9
319.9321;2.4
319.9342;3.2
319.9364;3.3
319.9386;3.1
319.9407;2.9
319.9429;2.4
319.9904;2.3
319.9926;3.6
319.9948;4.1
319.9969;3.9
319.9991;3.1
320.0013;1.9
320.0121;2.7
320.0142;3.3
320.0164;3.5
320.0186;3.1
320.0207;2.1
320.0878;4.5
320.0899;7.3
320.0921;8.6
320.0943;7.8
320.0964;5.4
320.4623;5.7
320.4645;10.8
320.4667;14.1
320.4688;14.2
320.471;10.7
320.4732;5.5
320.8289;1.8
320.8311;3
320.8332;3.3
320.8354;2.7
320.8376;1.9
320.894;16.5
320.8962;125.1
320.8984;335.6
320.9005;460.8
320.9027;443
320.9049;290.8
320.9071;96.2
321.0352;6.2
321.0374;24.5
321.0396;27.5
321.0417;31.9
321.0439;31.7
321.0461;25.8
321.0482;5.9
321.0504;3.7
321.0526;3.2
321.0548;6.3
321.0569;9
321.0591;46.4
321.0613;119.8
321.0635;225.8
321.0656;274.3
321.0678;268.3
321.07;226.3
321.0722;171.1
321.0743;157.9
321.0765;155.5
321.0787;105.4
321.0808;63.1
321.0961;17.5
321.0982;49.6
321.1004;198.8
321.1026;284.6
321.1048;345.5
321.1069;442.1
321.1091;479.9
321.1113;424.3
321.1135;314
321.1156;168.7
321.1178;22.6
321.1265;2
321.1287;41.3
321.1308;54.3
321.133;136.4
321.1352;247.3
321.1374;316.5
321.1395;277.3
321.1417;139.5
321.1439;53
321.1461;15.3
321.1656;9.4
321.1678;80.9
321.17;281.5
321.1721;577.9
321.1743;762.6
321.1765;714.3
321.1787;511.6
321.1808;345.4
321.183;231.6
321.1852;181.9
321.1874;79.1
321.1895;9.3
321.2004;11.9
321.2026;286.9
321.2048;1313.7
321.2069;3662.4
321.2091;5879.7
321.2113;6223.9
321.2135;4477.2
321.2156;2117.2
321.2178;708.3
321.22;344.5
321.2222;226.3
321.2243;110.8
321.2265;3.9
321.2939;8.8
321.2961;13.2
321.2983;15.2
321.3005;13.7
321.3026;8.6
321.7382;1.1
321.7404;21.8
321.7426;31.3
321.7447;35.9
321.7469;34.5
321.7491;26.9
321.8909;5.6
321.893;7.6
321.8952;7.6
321.8974;5.8
321.8996;3.3
322.0174;6.9
322.0196;8.8
322.0218;9.8
322.024;9.2
322.0262;6.9
322.1026;1.8
322.1048;36
322.1069;45.5
322.1091;50.8
322.1113;54.1
322.1135;73.2
322.1157;75.8
322.1179;69.9
322.12;53.3
322.1222;58.1
322.1244;56.4
322.1266;48.5
322.1288;38.1
322.131;19.4
322.1332;20.5
322.1353;32.3
322.1375;32.1
322.1397;22.2
322.1419;23.8
322.1441;19.3
322.1463;9.3
322.2052;2.8
322.2074;6.8
322.2096;69.8
322.2118;151.8
322.214;193.4
322.2162;159.9
322.2183;84.4
322.2205;8.4
322.4348;10.7
322.4369;16.9
322.4391;19.1
322.4413;16.5
322.4435;10.2
322.5792;2.2
322.5813;2.9
322.5835;3.2
322.5857;2.7
322.5879;1.7
322.6229;2.1
322.6251;3.2
322.6273;3.7
322.6295;3.3
322.6317;4
322.6339;3.1
322.6361;3.4
322.6383;3
322.6404;2.3
322.7215;4.9
322.7237;6.8
322.7258;7.6
322.728;6.9
322.7302;4.6
322.9099;14.6
322.9121;20.2
322.9143;22.2
322.9165;20.7
322.9187;15.7
322.9318;14.9
322.934;45.8
322.9362;109.6
322.9384;166.6
322.9406;166.8
322.9428;111.9
322.945;39.8
322.9778;1.1
322.98;22.9
322.9822;30
322.9844;32.8
322.9866;28.8
322.9888;18.5
323.0129;2.1
323.0151;3.3
323.0173;3.5
323.0195;2.6
323.0217;1
323.0371;2.4
323.0392;51.5
323.0414;113.5
323.0436;158.2
323.0458;169.5
323.048;128.6
323.0502;71.7
323.0524;77
323.0546;94.5
323.0568;97.4
323.059;269.2
323.0612;914.7
323.0634;1641.9
323.0656;1864.3
323.0678;1430.5
323.07;688.2
323.0722;155.5
323.0743;71.5
323.0765;172.7
323.0787;396.8
323.0809;507.6
323.0831;505.1
323.0853;482.7
323.0875;437.9
323.0897;414
323.0919;359.7
323.0941;225.9
323.0963;122.5
323.0985;96.8
323.1007;86
323.1029;72.9
323.1051;49.2
323.1073;15.1
323.1094;21.9
323.1116;25.7
323.1138;32.5
323.116;66.4
323.1182;91.5
323.1204;97.5
323.1226;90.6
323.1248;92.9
323.127;98.4
323.1292;72.9
323.1314;52.4
323.1336;36.3
323.1358;14.1
323.1402;16.2
323.1424;320.3
323.1446;1536
323.1467;3546.5
323.1489;4710
323.1511;4039.2
323.1533;2277.1
323.1555;945.1
323.1577;284.9
323.1599;141.3
323.1621;106.3
323.1643;242.4
323.1665;406
323.1687;456.6
323.1709;360.7
323.1731;183.4
323.1753;52.1
323.1775;18.8
323.1797;36.1
323.1819;148.7
323.1841;525.7
323.1862;1248.9
323.1884;2332.4
323.1906;2874
323.1928;2400.5
323.195;1600
323.1972;1362.9
323.1994;1253.2
323.2016;931.7
323.2038;437
323.206;103.4
323.2082;19.4
323.2148;2.3
323.217;48.5
323.2192;91.4
323.2214;129.4
323.2236;138.6
323.2258;109.9
323.228;58.2
323.9932;0.9
323.9954;19
323.9976;22.2
323.9998;23.1
324.002;22
324.0042;18.2
324.0064;2.2
324.0087;45.3
324.0109;79.3
324.0131;94.6
324.0153;85.7
324.0175;61.4
324.0197;33.4
324.099;17.1
324.1012;21.7
324.1034;22.7
324.1056;21.2
324.1078;16.5
324.1387;8
324.1409;9.7
324.1431;9.9
324.1453;8.9
324.1475;7.1
324.1497;9.6
324.1519;81
324.1541;223
324.1563;489.7
324.1585;585.5
324.1607;447.6
324.1629;182.6
324.1651;57.7
324.1806;9.5
324.1828;17.3
324.185;19.8
324.1872;18.1
324.1894;12.5
324.1938;1.6
324.196;33.3
324.1982;60.6
324.2004;83.5
324.2026;89.6
324.2048;73.5
324.207;42.7
324.8563;3
324.8585;61.2
324.8607;90.8
324.863;108.5
324.8652;111.5
324.8674;100.4
324.8696;74.7
324.9315;10.8
324.9337;56.3
324.936;109.9
324.9382;124
324.9404;95.7
324.9426;47.3
324.9448;4.4
325.0178;1.9
325.0201;37.7
325.0223;56.9
325.0245;64.1
325.0267;67
325.0289;92.7
325.0311;112.2
325.0333;115.1
325.0355;95.4
325.0378;61.1
325.04;10.7
325.051;2
325.0533;44.1
325.0555;127.7
325.0577;224
325.0599;272.6
325.0621;258.9
325.0643;240.7
325.0665;204.9
325.0688;152
325.071;142.4
325.0732;96.8
325.0754;90.9
325.0776;310.1
325.0798;522.3
325.082;555.7
325.0843;388.1
325.0865;134.6
325.0887;42.1
325.0909;43.7
325.0931;52.1
325.0953;43.9
325.0975;40.1
325.0998;80.1
325.102;156
325.1042;183.2
325.1064;160.5
325.1086;99.1
325.1108;37.2
325.1197;1.8
325.1219;40.3
325.1241;142.6
325.1263;228.3
325.1285;262.1
325.1308;197.4
325.133;76.5
325.1352;113.8
325.1374;245.6
325.1396;399
325.1418;494.6
325.144;662.2
325.1463;806.5
325.1485;801
325.1507;581.9
325.1529;277.5
325.1551;205.3
325.1573;749.8
325.1595;2693
325.1618;6971.9
325.164;11178.7
325.1662;12129.8
325.1684;8803.6
325.1706;3763.9
325.1728;1555.7
325.175;3544.8
325.1773;11872.5
325.1795;34931.2
325.1817;63323.1
325.1839;77886.9
325.1861;67408.9
325.1883;39759.4
325.1906;13559.9
325.1928;1396.4
325.195;711.4
325.1972;1292.5
325.1994;2718.1
325.2016;3479.5
325.2038;2991.8
325.2061;1637.7
325.2083;468.3
325.2105;84.9
325.2127;25
325.2304;17.7
325.2326;103.2
325.2349;175.6
325.2371;238
325.2393;234.6
325.2415;160.4
325.2437;80.6
325.2459;38.1
325.2681;1.4
325.2703;29.6
325.2725;55.5
325.2747;72.3
325.277;67.4
325.2792;42.8
325.2814;7.7
325.3279;5.5
325.3302;8.3
325.3324;9.3
325.3346;7.9
325.3368;5.4
325.583;1.7
325.5852;2.8
325.5874;3.4
325.5897;3.5
325.5919;3.1
325.5941;2.2
325.6429;5.7
325.6451;10.4
325.6474;12.4
325.6496;10.5
325.6518;6
325.6784;17.2
325.6807;23.1
325.6829;24.2
325.6851;20.7
325.6873;14.2
325.6962;2.1
325.6984;41.7
325.7007;51.9
325.7029;55.5
325.7051;49.6
325.7073;34.6
326.0607;1
326.0629;19.8
326.0651;29.7
326.0673;32.4
326.0696;27.9
326.0718;19.3
326.0762;1.3
326.0785;25.5
326.0807;36.8
326.0829;56.5
326.0851;201.9
326.0873;482.5
326.0896;771
326.0918;896.4
326.094;781.3
326.0962;540.5
326.0985;303.3
326.1007;198.4
326.1029;98.6
326.1296;2.3
326.1318;48.4
326.1341;89.6
326.1363;111.5
326.1385;97.8
326.1407;56.6
326.143;13.6
326.1452;38.7
326.1474;56.8
326.1496;67.8
326.1519;62.8
326.1541;45.7
326.1563;12.1
326.1585;11.3
326.1608;28.5
326.163;124
326.1652;271.6
326.1674;531.4
326.1697;958.8
326.1719;1368.2
326.1741;1434.2
326.1763;1027.8
326.1786;663.4
326.1808;1502.2
326.183;5515.9
326.1852;10588.1
326.1875;12981.4
326.1897;10827.1
326.1919;5799.4
326.1941;1487.2
326.1964;132.6
326.2253;1.3
326.2275;26
326.2298;30.5
326.232;33.2
326.2342;30.1
326.2364;18.5
326.2743;10.1
326.2765;13.7
326.2787;16
326.281;16.4
326.2832;14.5
326.2854;10.9
326.2876;6
326.5527;1.7
326.555;34.5
326.5572;52.8
326.5594;60.7
326.5617;52.3
326.5639;31.2
326.9901;5.5
326.9923;9.6
326.9946;10.7
326.9968;9.2
326.999;6.7
327.0348;2.6
327.037;51.9
327.0392;69.7
327.0415;69.6
327.0437;54.4
327.0459;32.5
327.0482;2.6
327.0504;13.4
327.0526;221.4
327.0549;640.6
327.0571;1243.5
327.0593;1601.5
327.0616;1458.2
327.0638;872.7
327.066;235
327.0683;32.7
327.0705;8.8
327.0727;24.4
327.075;45.1
327.0772;57.4
327.0795;84.2
327.0817;93.2
327.0839;79.7
327.0862;65.8
327.0884;47
327.0906;24.4
327.0929;21.6
327.0951;22
327.0973;18.4
327.0996;23.5
327.1018;90.6
327.104;248.6
327.1063;402.5
327.1085;465.4
327.1107;361.5
327.113;142.2
327.1152;43.3
327.1174;93.4
327.1197;148.2
327.1219;156.6
327.1241;116
327.1264;57.5
327.1286;30.1
327.1309;194.8
327.1331;637.2
327.1353;1250.5
327.1376;1783.7
327.1398;2028.6
327.142;2142
327.1443;2097.1
327.1465;1662.9
327.1487;802.5
327.151;131.1
327.1532;15.5
327.1554;17.5
327.1577;65.3
327.1599;130.2
327.1621;156.6
327.1644;152.1
327.1666;104.6
327.1689;64.7
327.1711;157.4
327.1733;628.4
327.1756;2145.8
327.1778;4726.9
327.18;6696.5
327.1823;6513.2
327.1845;4385.3
327.1867;1994.2
327.189;704.4
327.1912;284.1
327.1934;153.5
327.1957;26.7
327.1979;2.9
327.2069;3.2
327.2091;87.6
327.2113;618
327.2136;1741.9
327.2158;2878
327.218;3187.1
327.2203;2368.3
327.2225;1002.3
327.2247;150.6
327.227;22.1
327.2292;53.5
327.2315;275.1
327.2337;650.9
327.2359;901.3
327.2382;835.4
327.2404;502.3
327.2426;139.6
327.2449;27.3
327.2471;15.4
327.2493;230.1
327.2516;503.8
327.2538;649.5
327.2561;557.1
327.2583;301.5
327.2605;62.4
327.2628;2.7
327.2829;1
327.2851;23.4
327.2874;48.2
327.2896;65.8
327.2918;64.2
327.2941;44
327.2963;17.3
327.5268;1
327.5291;3
327.5313;3.5
327.5335;2.8
327.5358;1.7
327.771;2.2
327.7733;44.9
327.7755;82.4
327.7777;102.9
327.78;94.8
327.7822;63.5
327.9549;12.1
327.9572;13.3
327.9594;14.5
327.9616;14.4
327.9639;12
328.0783;4.2
328.0806;7.6
328.0828;30.1
328.0851;41.7
328.0873;47.3
328.0896;52.9
328.0918;55.7
328.094;48.2
328.0963;31.4
328.0985;2.1
328.1075;3
328.1098;69.1
328.112;226.4
328.1143;351.7
328.1165;377.6
328.1187;288.8
328.121;150.3
328.1232;5
328.139;1.9
328.1412;53.8
328.1434;429.7
328.1457;2146.6
328.1479;5628.1
328.1502;8677.5
328.1524;8957.2
328.1547;6214.2
328.1569;2503
328.1592;389.4
328.1614;22.4
328.1726;10.8
